"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.659842542E0,3.657943268E0,8.199049988E0,6.265520782E0
1.669825542E0,3.662882996E0,8.413553925E0,6.426436157E0
1.679808542E0,3.872297516E0,8.572972412E0,6.782395935E0
1.689791542E0,3.927832031E0,8.573271790E0,7.156168671E0
1.699774542E0,4.023632812E0,8.509654083E0,7.658224640E0
1.709758542E0,3.944148102E0,8.417595520E0,8.092770996E0
1.719741542E0,3.746409302E0,8.302484894E0,8.222850494E0
1.729724542E0,3.406765594E0,8.216114502E0,8.161478119E0
1.739707542E0,3.106639709E0,8.141419830E0,8.061486053E0
1.749690542E0,2.998564453E0,8.003107452E0,7.975265350E0
1.759673542E0,2.993624725E0,7.846832428E0,7.777825928E0
1.769656542E0,2.886148224E0,7.751929779E0,7.539371796E0
1.779639542E0,2.948867798E0,7.727231140E0,7.316185913E0
1.789622542E0,2.856958923E0,7.706574097E0,7.068151703E0
1.799605542E0,2.661016388E0,7.545509033E0,6.873556366E0
1.809589542E0,2.589315491E0,7.493117981E0,6.851552124E0
1.819572542E0,2.588866425E0,7.423662415E0,6.683302002E0
1.829555542E0,2.879112854E0,7.403454437E0,6.676865387E0
1.839538542E0,3.087479553E0,7.313491516E0,6.702462158E0
1.849521542E0,3.404669952E0,7.388335876E0,6.636150055E0
1.859504542E0,3.377725983E0,7.451055450E0,6.464606781E0
1.869487542E0,3.184328156E0,7.418273621E0,6.175707550E0
1.879470542E0,3.105591888E0,7.420369263E0,5.887107697E0
1.889453542E0,2.982398071E0,7.395670624E0,5.638175354E0
1.899436542E0,2.776725769E0,7.282356262E0,5.528752899E0
1.909419542E0,2.590513000E0,7.131919098E0,5.602100372E0
1.919403542E0,2.425106964E0,6.969955902E0,5.790558472E0
1.929386542E0,2.251318359E0,6.753206635E0,6.007607117E0
1.939369542E0,2.222877502E0,6.455625458E0,6.266718292E0
1.949352542E0,2.415077820E0,6.055507507E0,6.510561218E0
1.959335542E0,2.688708801E0,5.687722321E0,6.531817017E0
1.969318542E0,3.381318512E0,5.483247528E0,6.187233582E0
1.979301542E0,4.504133606E0,5.535189514E0,5.357658691E0
1.989284542E0,5.591921539E0,5.811365204E0,3.880231018E0
1.999267542E0,6.164031830E0,6.275549927E0,2.128723297E0
2.009250542E0,6.152954865E0,6.725214844E0,5.034031677E-1
2.019234542E0,5.838608551E0,6.930587769E0,-8.110134888E-1
2.029217542E0,5.731880493E0,6.943161621E0,-1.672472076E0
2.039200542E0,6.241720276E0,7.002438354E0,-2.384241943E0
2.049183542E0,7.185657349E0,7.411687317E0,-3.313808899E0
2.059166542E0,7.972570953E0,8.009993134E0,-4.611909485E0
2.069149542E0,8.396639099E0,8.453670502E0,-5.989195404E0
2.079132542E0,8.211474152E0,8.892857208E0,-6.911277924E0
2.089115542E0,8.053103485E0,7.864196320E0,-1.086919739E1
2.099098542E0,1.089374634E1,5.226082306E0,-3.303390564E1
2.109081542E0,5.732778625E0,1.490764938E1,-2.271077271E0
2.119064542E0,8.442743225E0,8.662336578E0,-3.616479492E-1
2.129048542E0,7.482789459E0,9.144633636E0,-1.402583313E-1
2.139031542E0,5.575605469E0,7.702233124E0,-1.248403931E0
2.149014542E0,5.940546570E0,6.605912933E0,-1.823807373E0
2.158997542E0,6.573280792E0,7.294331360E0,-4.140090637E0
2.168980542E0,7.031777344E0,7.917635193E0,-6.836882629E0
2.178963542E0,7.578141174E0,8.514593811E0,-6.712640991E0
2.188946542E0,7.379354553E0,8.338859253E0,-5.351521454E0
2.198929542E0,6.684798889E0,7.763605499E0,-4.694387970E0
2.208912542E0,6.052214355E0,8.002658386E0,-3.712879028E0
2.218895542E0,5.955964508E0,8.075556793E0,-2.706372070E0
2.228879542E0,6.214327240E0,7.804021454E0,-1.990261230E0
2.238862542E0,6.423442383E0,7.736511841E0,-1.719174957E0
2.248845542E0,6.794371033E0,8.101902008E0,-1.937421112E0
2.258828542E0,7.209906921E0,8.403524780E0,-2.231858826E0
2.268811542E0,7.099286957E0,8.472830658E0,-2.451302490E0
2.278794542E0,6.423891449E0,8.161927185E0,-2.565065918E0
2.288777542E0,5.836812286E0,7.869585114E0,-2.417921906E0
2.298760542E0,5.292993164E0,7.761210480E0,-1.888921967E0
2.308743542E0,4.924758911E0,7.615563354E0,-1.268312531E0
2.318726542E0,4.810097351E0,7.505991211E0,-6.246510315E-1
2.328710542E0,4.896617432E0,7.471562805E0,9.325607300E-2
2.338693542E0,4.694088593E0,7.386090546E0,9.376501465E-1
2.348676542E0,4.617447968E0,7.272177429E0,1.900597687E0
2.358659542E0,4.659360809E0,7.095245361E0,2.792293396E0
2.368642542E0,4.514312439E0,7.043453064E0,3.492836609E0
2.378625542E0,4.203259277E0,7.110513611E0,4.096381531E0
2.388608542E0,3.984114990E0,7.207212524E0,4.655169525E0
2.398591542E0,3.813769226E0,7.289541321E0,5.109624481E0
2.408574542E0,3.681294708E0,7.410340118E0,5.578599243E0
2.418557542E0,3.551963654E0,7.530390472E0,6.133645020E0
2.428541542E0,3.286864929E0,7.562872925E0,6.738836517E0
2.438524542E0,3.040926361E0,7.547754364E0,7.309300232E0
2.448508083E0,2.987337799E0,7.654482422E0,7.707621918E0
2.458491083E0,3.091371460E0,7.730075226E0,8.170309753E0
2.468474083E0,3.112028503E0,7.761958923E0,8.576415253E0
2.478457083E0,3.086431732E0,7.778274994E0,8.913514252E0
2.488440083E0,3.087479553E0,7.798482971E0,8.989705811E0
2.498423083E0,3.221001892E0,7.983198853E0,9.002728729E0
2.508406083E0,3.317700806E0,8.239765320E0,8.857380981E0
2.518389083E0,3.207380219E0,8.301137695E0,8.465196533E0
2.528372083E0,3.028202820E0,8.235574036E0,8.098908234E0
2.538356083E0,3.081641693E0,8.091423798E0,7.818990326E0
2.548339083E0,3.109783173E0,8.015681305E0,7.645351410E0
2.558322083E0,3.013084259E0,8.051756287E0,7.472460938E0
2.568305083E0,2.884801025E0,8.141719208E0,7.272626495E0
2.578288083E0,2.732717285E0,8.280929718E0,6.962471466E0
2.588271083E0,2.608325958E0,8.408913574E0,6.671626282E0
2.598254083E0,2.614463196E0,8.475375366E0,6.604715424E0
2.608237083E0,2.666405182E0,8.295000458E0,6.759493561E0
2.618220083E0,3.059487762E0,8.372838593E0,6.889123993E0
2.628203083E0,3.469934235E0,8.558302917E0,6.918163605E0
2.638187083E0,3.645668793E0,8.312813416E0,7.027286682E0
2.648170083E0,3.820804596E0,7.920628967E0,7.092550964E0
2.658153083E0,4.017046509E0,7.585475922E0,6.966662750E0
2.668136083E0,4.328848114E0,7.566465454E0,6.400989075E0
2.678119083E0,4.684807892E0,7.660469971E0,5.549409943E0
2.688102083E0,5.015769653E0,7.709717560E0,4.442761230E0
2.698085083E0,5.222340088E0,7.739954681E0,3.280877380E0
2.708068083E0,5.177283783E0,7.696395264E0,2.242935791E0
2.718051083E0,4.910239105E0,7.472161560E0,1.829645233E0
2.728034083E0,4.928351440E0,7.609426117E0,2.099833374E0
2.738018083E0,4.725972290E0,7.166347504E0,2.487826538E0
2.748001083E0,4.653223572E0,6.414461060E0,2.851121063E0
2.757984083E0,4.545597382E0,5.951174469E0,3.022215271E0
2.767967083E0,4.451592865E0,5.866450653E0,2.530487823E0
2.777950083E0,4.556824036E0,5.972280579E0,1.413510590E0
2.787933083E0,4.932542725E0,6.135141907E0,-1.281335449E-1
2.797916083E0,5.522166595E0,6.471642151E0,-1.834734650E0
2.807899083E0,6.183940430E0,6.891968079E0,-3.639082489E0
2.817882083E0,6.336473236E0,7.317084045E0,-5.153034210E0
2.827865083E0,5.968538361E0,7.384593658E0,-5.819897461E0
2.837849083E0,5.727389832E0,7.120093689E0,-5.943540344E0
2.847832083E0,6.281687164E0,6.905290375E0,-8.329578552E0
2.857815083E0,8.577463074E0,8.654702454E0,-2.337763596E1
2.867798083E0,5.870342560E0,1.095377151E1,-4.103865967E0
2.877781083E0,7.312294006E0,6.796616364E0,-8.241860962E-1
2.887764083E0,6.327641602E0,7.642207947E0,-3.730841675E0
2.897747083E0,5.003046112E0,7.190148010E0,-5.455704803E0
2.907730083E0,5.753735046E0,7.727081451E0,-8.258925476E0
2.917713083E0,5.406008148E0,9.715995483E0,-9.867181091E0
2.927696083E0,6.059848480E0,8.630901947E0,-1.191896439E1
2.937680083E0,5.449268188E0,8.066126404E0,-1.016715729E1
2.947663083E0,4.200265503E0,8.326285400E0,-8.267757111E0
2.957646083E0,3.658242645E0,8.098459167E0,-7.029532013E0
2.967629083E0,3.660487976E0,7.805817719E0,-6.007158051E0
2.977612083E0,3.605851593E0,7.932005310E0,-4.905000000E0
2.987595083E0,3.677851868E0,7.983049164E0,-3.933969269E0
2.997578083E0,3.734134827E0,7.917036438E0,-3.160377960E0
3.007561083E0,3.683240662E0,7.830366669E0,-2.562072144E0
3.017544083E0,3.756438446E0,7.724237366E0,-1.987117767E0
3.027527083E0,3.883823547E0,7.652237091E0,-1.536704407E0
3.037511083E0,4.143533478E0,7.558382263E0,-1.328637085E0
3.047494083E0,4.723876648E0,7.941585388E0,-1.247805176E0
3.057477083E0,4.698878632E0,8.304281158E0,-8.991801453E-1
3.067460083E0,4.362528076E0,8.245453491E0,-4.933740234E-1
3.077443083E0,4.110452271E0,8.201894073E0,1.372645569E-1
3.087426083E0,4.279301147E0,8.270750885E0,8.416996765E-1
3.097409083E0,4.495002594E0,8.426576843E0,1.542093201E0
3.107392083E0,4.700974274E0,8.397537231E0,2.314037933E0
3.117375083E0,4.719685364E0,8.316855011E0,3.140768738E0
