"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.240776717E1,1.915651321E1,-3.167666626E1,5.643707275E0
8.241775117E1,1.890868378E1,-3.162008667E1,7.275482178E0
8.242773417E1,1.877925873E1,-3.124649048E1,8.392791748E0
8.243771817E1,1.883679199E1,-3.104998779E1,9.044555664E0
8.244770117E1,1.920254135E1,-3.087530518E1,9.396881104E0
8.245768517E1,1.932624435E1,-3.073104858E1,9.134368896E0
8.246766917E1,1.965849686E1,-3.078393555E1,8.181915283E0
8.247765217E1,1.981868744E1,-3.106326294E1,6.906524658E0
8.248763617E1,1.982585526E1,-3.128793335E1,5.408050537E0
8.249762017E1,1.994728088E1,-3.145449829E1,3.975952148E0
8.250760317E1,1.994728088E1,-3.145449829E1,3.975952148E0
8.251758717E1,2.006770706E1,-3.144906616E1,1.994903564E0
8.252757054E1,2.022293091E1,-3.141690063E1,5.163574219E-2
8.253755454E1,2.029037094E1,-3.120462036E1,-1.755035400E0
8.254753854E1,2.056550217E1,-3.093179321E1,-3.421508789E0
8.255752154E1,2.085243225E1,-3.054214478E1,-5.123077393E0
8.256750554E1,2.103095245E1,-3.026654053E1,-6.607604980E0
8.257748854E1,2.109045029E1,-2.982464600E1,-7.531127930E0
8.258747254E1,2.120341110E1,-2.977337646E1,-8.531219482E0
8.259745654E1,2.137441254E1,-2.961798096E1,-8.866546631E0
8.260743954E1,2.139062881E1,-2.983212280E1,-8.474700928E0
8.261742354E1,2.153091812E1,-3.011160278E1,-7.307922363E0
8.262740754E1,2.145637131E1,-3.052941895E1,-5.485839844E0
8.263739054E1,2.127189255E1,-3.098516846E1,-3.923034668E0
8.264737454E1,2.071734238E1,-3.142321777E1,-1.738891602E0
8.265735854E1,2.018912125E1,-3.162014771E1,7.259521484E-1
8.266734154E1,1.966360092E1,-3.207592773E1,2.808319092E0
8.267732554E1,1.906154251E1,-3.224584961E1,4.648193359E0
8.268730854E1,1.847694397E1,-3.233142090E1,6.359405518E0
8.269729254E1,1.839125443E1,-3.211474609E1,7.896697998E0
8.270727654E1,1.854862595E1,-3.165737915E1,8.907836914E0
8.271725954E1,1.883972549E1,-3.131045532E1,9.552551270E0
8.272724354E1,1.926392746E1,-3.096798706E1,9.499359131E0
8.273722654E1,1.987916565E1,-3.076684570E1,9.023010254E0
8.274721054E1,2.020720291E1,-3.074954224E1,8.034118652E0
8.275719454E1,2.035784149E1,-3.081549072E1,6.800994873E0
8.276717754E1,2.060025787E1,-3.108267212E1,5.272094727E0
8.277716154E1,2.069611740E1,-3.125543213E1,3.609405518E0
8.278714554E1,2.098295975E1,-3.123455811E1,1.990905762E0
8.279712854E1,2.098295975E1,-3.123455811E1,1.990905762E0
8.280711254E1,2.132326126E1,-3.114132690E1,1.419067383E-1
8.281709554E1,2.160229492E1,-3.087460327E1,-1.905822754E0
8.282707954E1,2.194714355E1,-3.056915283E1,-3.759338379E0
8.283706354E1,2.220755386E1,-3.004119873E1,-5.213165283E0
8.284704654E1,2.232686234E1,-2.960153198E1,-6.617980957E0
