"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.332891500E0,-1.698989105E1,-3.416238403E1,-3.157612801E1
2.342942500E0,-1.711782074E1,-3.413196564E1,-3.164520836E1
2.352992500E0,-1.703116608E1,-3.400778580E1,-3.155883217E1
2.363043500E0,-1.690941620E1,-3.412121582E1,-3.160537720E1
2.373094500E0,-1.671558380E1,-3.413653564E1,-3.171800232E1
2.383145500E0,-1.664780426E1,-3.411229706E1,-3.172010422E1
2.393195500E0,-1.677278900E1,-3.418227768E1,-3.158598709E1
2.403246500E0,-1.681757355E1,-3.420930481E1,-3.163364983E1
2.413297500E0,-1.682711029E1,-3.418815613E1,-3.165199471E1
2.423348500E0,-1.682570648E1,-3.427474594E1,-3.167129898E1
2.433399500E0,-1.678939056E1,-3.427796173E1,-3.167296028E1
2.443449500E0,-1.691579437E1,-3.440999222E1,-3.169222069E1
2.453500500E0,-1.682740021E1,-3.439344788E1,-3.155022621E1
2.463551500E0,-1.668189240E1,-3.443000031E1,-3.156814957E1
2.473602500E0,-1.668877411E1,-3.426510239E1,-3.153925705E1
2.483652500E0,-1.668744659E1,-3.425195694E1,-3.154866409E1
2.493703500E0,-1.664487457E1,-3.441255569E1,-3.152618027E1
2.503754500E0,-1.671141815E1,-3.436446381E1,-3.149148560E1
2.513805500E0,-1.670613861E1,-3.423234940E1,-3.145913696E1
2.523856500E0,-1.673459625E1,-3.428630066E1,-3.147089767E1
2.533906500E0,-1.669284821E1,-3.431071472E1,-3.157316780E1
2.543957500E0,-1.672556305E1,-3.429901886E1,-3.173625565E1
2.554008500E0,-1.672298431E1,-3.426052856E1,-3.174864769E1
2.564059500E0,-1.670351410E1,-3.427974701E1,-3.171574783E1
2.574109500E0,-1.664389801E1,-3.419585800E1,-3.162178612E1
2.584160500E0,-1.680132294E1,-3.414115524E1,-3.159553528E1
2.594211500E0,-1.677046967E1,-3.420500183E1,-3.163734818E1
2.604262500E0,-1.683226776E1,-3.421365356E1,-3.175667381E1
2.614313500E0,-1.683969879E1,-3.412928009E1,-3.171595764E1
2.624363500E0,-1.707685089E1,-3.421952438E1,-3.162196541E1
2.634414500E0,-1.690558624E1,-3.424029541E1,-3.149103165E1
2.644465500E0,-1.684519196E1,-3.436186218E1,-3.149008560E1
2.654516500E0,-1.686692047E1,-3.433802795E1,-3.146744919E1
2.664566500E0,-1.688191986E1,-3.432911682E1,-3.148252106E1
2.674617500E0,-1.679221344E1,-3.425553894E1,-3.149847031E1
2.684668500E0,-1.672170258E1,-3.418572617E1,-3.150178528E1
2.694719500E0,-1.680429840E1,-3.420481491E1,-3.164489937E1
2.704770500E0,-1.683776093E1,-3.411526871E1,-3.157685280E1
2.714820500E0,-1.697772980E1,-3.408621216E1,-3.150454330E1
2.724871500E0,-1.682375336E1,-3.426776123E1,-3.153511620E1
2.734922500E0,-1.694528961E1,-3.425906754E1,-3.163822937E1
2.744973500E0,-1.684873199E1,-3.418324661E1,-3.175849724E1
2.755023500E0,-1.687743378E1,-3.411354065E1,-3.184492493E1
2.765074500E0,-1.683864594E1,-3.427538681E1,-3.181559944E1
2.775125500E0,-1.682447052E1,-3.426828766E1,-3.171095276E1
2.785176500E0,-1.680059052E1,-3.432035828E1,-3.183604431E1
