"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.970511500E0,-2.370973206E1,-4.050735474E1,-1.789352417E1
2.980494500E0,-2.304663849E1,-4.124612427E1,-1.772399902E1
2.990478500E0,-2.254267120E1,-4.172467041E1,-1.726644897E1
3.000461500E0,-2.217294312E1,-4.202337646E1,-1.696908569E1
3.010445500E0,-2.185382843E1,-4.222946167E1,-1.655908203E1
3.020428500E0,-2.161941528E1,-4.264678955E1,-1.606781006E1
3.030411500E0,-2.151749420E1,-4.279739380E1,-1.552810669E1
3.040395500E0,-2.169780731E1,-4.302212524E1,-1.483132935E1
3.050378500E0,-2.185280609E1,-4.336734009E1,-1.406176758E1
3.060362500E0,-2.222956848E1,-4.362957764E1,-1.334869385E1
3.070345500E0,-2.282391357E1,-4.363903809E1,-1.247335815E1
3.080328500E0,-2.362716675E1,-4.357913208E1,-1.168038940E1
3.090312500E0,-2.463917542E1,-4.319622803E1,-1.114288330E1
3.100295500E0,-2.594773102E1,-4.243502808E1,-1.096902466E1
3.110279500E0,-2.747115326E1,-4.140148926E1,-1.090463257E1
3.120263375E0,-2.909722900E1,-4.017590332E1,-1.128192139E1
3.130246375E0,-3.074275970E1,-3.847033691E1,-1.180126953E1
3.140230375E0,-3.074275970E1,-3.847033691E1,-1.180126953E1
3.150213375E0,-3.225209808E1,-3.667877197E1,-1.260006714E1
3.160197375E0,-3.390075684E1,-3.460952759E1,-1.327484131E1
3.170180375E0,-3.537385559E1,-3.226535034E1,-1.396493530E1
3.180163375E0,-3.677262115E1,-2.962915039E1,-1.448327637E1
3.190147375E0,-3.801973724E1,-2.703347778E1,-1.481619263E1
3.200130375E0,-3.940627289E1,-2.449322510E1,-1.452273560E1
3.210114375E0,-4.067787170E1,-2.195803833E1,-1.375195312E1
3.220097375E0,-4.159026337E1,-1.950924683E1,-1.281979370E1
3.230081375E0,-4.247266388E1,-1.729843140E1,-1.182577515E1
3.240064375E0,-4.304748535E1,-1.533520508E1,-1.123745728E1
3.250047375E0,-4.305368805E1,-1.404547119E1,-1.156427002E1
3.260031375E0,-4.298137665E1,-1.305871582E1,-1.235827637E1
3.270014375E0,-4.254102325E1,-1.295440674E1,-1.354583740E1
3.279998375E0,-4.215236664E1,-1.337396240E1,-1.487673950E1
3.289981375E0,-4.159535217E1,-1.451635742E1,-1.550476074E1
3.299964375E0,-4.122378540E1,-1.607525635E1,-1.620642090E1
3.309948375E0,-4.068360901E1,-1.807775879E1,-1.614538574E1
3.319931375E0,-4.042646027E1,-1.987457275E1,-1.626281738E1
3.329915375E0,-3.969878387E1,-2.213412476E1,-1.608892822E1
3.339898375E0,-3.886439514E1,-2.441436768E1,-1.635452271E1
3.349881375E0,-3.744852448E1,-2.663012695E1,-1.661148071E1
3.359865375E0,-3.605045319E1,-2.894497681E1,-1.723156738E1
3.369848375E0,-3.433915710E1,-3.112817383E1,-1.764096069E1
3.379832375E0,-3.241886902E1,-3.298114014E1,-1.794122314E1
3.389815375E0,-3.056129456E1,-3.504800415E1,-1.806118774E1
3.399798375E0,-2.872319794E1,-3.695684814E1,-1.792080688E1
3.409782375E0,-2.678260040E1,-3.857681274E1,-1.751138306E1
3.419765375E0,-2.505450439E1,-4.004421997E1,-1.708294678E1
3.429749375E0,-2.505450439E1,-4.004421997E1,-1.708294678E1
3.439732375E0,-2.349984741E1,-4.147686768E1,-1.646347046E1
3.449715375E0,-2.219314575E1,-4.252795410E1,-1.564260864E1
3.459699375E0,-2.066259003E1,-4.346948242E1,-1.499752808E1
3.469682375E0,-1.942752838E1,-4.432211304E1,-1.454568481E1
3.479666375E0,-1.849252319E1,-4.490130615E1,-1.404913330E1
3.489649375E0,-1.738364410E1,-4.558944702E1,-1.364801025E1
3.499632375E0,-1.652732086E1,-4.613339233E1,-1.317037964E1
3.509616375E0,-1.572077942E1,-4.656353760E1,-1.252413940E1
3.519599375E0,-1.511783600E1,-4.684771729E1,-1.219259644E1
3.529583375E0,-1.476052856E1,-4.720852661E1,-1.151846313E1
3.539566375E0,-1.468845367E1,-4.738504028E1,-1.073721313E1
3.549549375E0,-1.481612396E1,-4.767416382E1,-9.998718262E0
3.559533375E0,-1.533023071E1,-4.772744751E1,-9.143096924E0
3.569516375E0,-1.628015900E1,-4.770684814E1,-8.509704590E0
3.579500375E0,-1.784626007E1,-4.728683472E1,-8.102478027E0
3.589483375E0,-1.968064117E1,-4.661328125E1,-8.008972168E0
3.599466375E0,-2.180771637E1,-4.548355103E1,-8.567291260E0
3.609450375E0,-2.413647461E1,-4.400485229E1,-9.217193604E0
3.619433375E0,-2.678695679E1,-4.228897095E1,-1.008428955E1
3.629417375E0,-2.931008148E1,-4.002780151E1,-1.076281738E1
3.639400375E0,-3.185964966E1,-3.760195923E1,-1.154113770E1
3.649383375E0,-3.417281342E1,-3.480862427E1,-1.195037842E1
3.659367375E0,-3.639981079E1,-3.198019409E1,-1.193356323E1
3.669350375E0,-3.810290527E1,-2.919992065E1,-1.166748047E1
3.679334375E0,-3.965155792E1,-2.646871948E1,-1.167654419E1
3.689317375E0,-4.056051636E1,-2.376162720E1,-1.164276123E1
3.699301375E0,-4.159796143E1,-2.099121094E1,-1.139407349E1
3.709284375E0,-4.159796143E1,-2.099121094E1,-1.139407349E1
3.719267375E0,-4.226181793E1,-1.849822998E1,-1.104183960E1
3.729251375E0,-4.283177185E1,-1.614981079E1,-1.077920532E1
3.739234375E0,-4.311461639E1,-1.425692749E1,-1.034271240E1
3.749218375E0,-4.325995636E1,-1.297277832E1,-1.044433594E1
3.759201375E0,-4.322542572E1,-1.236526489E1,-1.107684326E1
3.769184375E0,-4.308341217E1,-1.266171265E1,-1.203292847E1
3.779168375E0,-4.284976959E1,-1.347799683E1,-1.289517212E1
