"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.502951500E0,6.341097799E0,-6.194821513E0,-4.811246914E-1
1.512934500E0,3.042934295E0,-7.594157283E0,-1.049875464E0
1.522918500E0,4.556501269E-2,-9.234947391E0,-2.416853327E0
1.532901500E0,-2.671295208E0,-9.293207293E0,-3.029912253E0
1.542884500E0,-4.989838421E0,-9.080571542E0,-3.527416458E0
1.552868500E0,-7.158353190E0,-8.227730581E0,-3.304880201E0
1.562851500E0,-9.134644253E0,-7.272469790E0,-3.033863802E0
1.572835500E0,-1.070394572E1,-6.530219557E0,-3.000526194E0
1.582818500E0,-1.168692582E1,-5.798507761E0,-3.056451011E0
1.592801500E0,-1.209636306E1,-5.093552240E0,-2.991517974E0
1.602785500E0,-1.226601535E1,-4.457692388E0,-2.693112924E0
1.612768500E0,-1.219092774E1,-4.074575509E0,-2.337957138E0
1.622752500E0,-1.194946463E1,-3.890662451E0,-2.069545966E0
1.632735500E0,-1.170358103E1,-3.768393956E0,-1.913935186E0
1.642718500E0,-1.146356218E1,-3.649332073E0,-1.803901112E0
1.652702500E0,-1.118442078E1,-3.586725935E0,-1.583785602E0
1.662685500E0,-1.092874309E1,-3.610357457E0,-1.313283466E0
1.672669500E0,-1.074834363E1,-3.713435683E0,-1.049485747E0
1.682652500E0,-1.015779590E1,-4.441291240E0,-1.590512824E0
1.692635500E0,-1.090030457E1,-4.051550928E0,-5.759852403E-1
1.702619500E0,-1.148936477E1,-3.720107941E0,4.773041207E-1
1.712602500E0,-1.209447207E1,-4.408604136E0,9.890724613E-1
1.722586500E0,-1.304282496E1,-5.351013916E0,1.278070949E0
1.732569500E0,-1.361755948E1,-6.027340300E0,8.770729192E-1
1.742552500E0,-1.464702963E1,-6.267554444E0,2.892067214E-1
1.752536500E0,-1.335508265E1,-6.408144897E0,-7.434547591E-1
1.762519500E0,-1.086371972E1,-6.608544180E0,-1.011311030E0
1.772503500E0,-9.046843632E0,-7.192547708E0,-1.067570601E0
1.782486500E0,-6.850044712E0,-8.005964987E0,-1.664501006E0
1.792469500E0,-4.125769637E0,-8.527254787E0,-2.329564045E0
1.802453500E0,-1.339923381E0,-8.924082509E0,-2.951853094E0
1.812436500E0,2.490484682E0,-9.120424410E0,-4.052456077E0
1.822420500E0,8.106635329E0,-7.756134512E0,-5.238659667E0
1.832403500E0,1.492525886E1,-5.341742570E0,-5.056503696E0
1.842386500E0,2.077534666E1,-3.891883349E0,-2.431457040E0
1.852370500E0,2.546066677E1,-2.848445085E0,1.172528706E0
1.862353500E0,2.967809034E1,-1.124489152E0,4.967766936E0
1.872337500E0,3.266618360E1,6.508509430E-1,8.416086938E0
1.882320500E0,3.387044106E1,1.691540724E0,1.028960032E1
1.892303500E0,3.311204315E1,1.988120565E0,1.003207959E1
1.902287500E0,3.057037779E1,1.649802129E0,7.085559449E0
1.912270500E0,2.649615721E1,6.757211977E-1,3.117445364E0
1.922254500E0,2.161532960E1,-6.374533640E-1,-1.624508536E-1
1.932237500E0,1.664479167E1,-1.585197997E0,-1.365793802E0
1.942220500E0,1.344296162E1,-4.303153402E0,-2.926044361E0
1.952204500E0,9.686161820E0,-6.512683173E0,-3.120952816E0
1.962187500E0,5.038329965E0,-7.671290243E0,-2.628608195E0
1.972171500E0,1.129392042E0,-8.009990795E0,-1.710651763E0
1.982154500E0,-1.542586706E0,-8.811634705E0,-1.164629849E0
1.992137500E0,-4.701485320E0,-9.395242376E0,-9.813767946E-1
2.002121500E0,-8.067475941E0,-9.263208153E0,-1.237449318E0
2.012104500E0,-1.080545338E1,-8.374096913E0,-1.760585523E0
2.022088500E0,-1.254270208E1,-7.156677378E0,-2.399681516E0
2.032071500E0,-1.307859823E1,-6.104708319E0,-2.858107024E0
2.042054500E0,-1.287508472E1,-5.233682517E0,-2.926093770E0
2.052038500E0,-1.221845877E1,-4.494321393E0,-2.854856265E0
2.062021500E0,-1.128904618E1,-3.914989792E0,-2.750789567E0
2.072005500E0,-1.045110159E1,-3.559578483E0,-2.588115934E0
2.081988500E0,-9.843986356E0,-3.397079097E0,-2.272826319E0
2.091972500E0,-9.596477811E0,-3.404706790E0,-1.743330536E0
2.101955500E0,-9.688330552E0,-3.625696458E0,-1.084411166E0
2.111938500E0,-9.880791070E0,-3.858406286E0,-3.880311710E-1
2.121922500E0,-1.019148872E1,-3.935601811E0,2.702941217E-1
2.131905500E0,-1.065554130E1,-4.084557291E0,4.894517112E-1
2.141889500E0,-1.103928821E1,-4.208163337E0,4.217052859E-1
2.151872500E0,-1.131300573E1,-4.219897529E0,2.622430904E-1
2.161855500E0,-1.149867705E1,-4.315053363E0,-1.382720321E-1
2.171839500E0,-1.162752162E1,-4.346173999E0,-6.668788920E-1
2.181822500E0,-1.169547913E1,-4.348648540E0,-1.143559992E0
2.191806500E0,-1.163937626E1,-4.314948405E0,-1.507529140E0
2.201789500E0,-1.125474057E1,-4.323745834E0,-1.785325531E0
2.211772500E0,-1.046689492E1,-4.369948193E0,-1.925279369E0
2.221756500E0,-8.939979334E0,-4.560674135E0,-2.348079984E0
2.231739500E0,-6.555052682E0,-4.795102167E0,-3.522788386E0
2.241723500E0,-3.676652604E0,-4.838866822E0,-5.086340284E0
2.251706500E0,-4.665341341E-1,-4.310144625E0,-5.038263892E0
2.261689500E0,4.300162259E0,-5.589482666E0,-4.934673450E0
2.271673500E0,1.102372409E1,-5.919307728E0,-2.733047360E0
2.281656500E0,1.971359287E1,-4.457360266E0,2.203526142E0
2.291640500E0,2.875685918E1,-2.827216476E0,8.189135449E0
2.301623500E0,3.525911969E1,-2.046838304E0,1.455750992E1
2.311606500E0,3.791476599E1,-2.011718319E0,1.986690921E1
2.321590500E0,3.660385533E1,-2.415236864E0,2.106873188E1
2.331573500E0,3.346234750E1,-2.819009909E-1,1.979329276E1
2.341557500E0,2.789654665E1,-3.204327533E-1,1.595049328E1
2.351540500E0,2.149208432E1,-3.673616729E0,1.014828715E1
2.361523500E0,1.536782292E1,-5.526985286E0,5.187480742E0
2.371507500E0,8.368856054E0,-6.597323374E0,1.217324225E0
2.381490500E0,1.656523211E0,-7.209150292E0,-1.767142006E0
2.391474500E0,-4.075288285E0,-6.744829329E0,-3.733774053E0
2.401457500E0,-7.671262761E0,-6.012293075E0,-5.480360173E0
2.411440500E0,-9.425791154E0,-5.350410483E0,-7.152730508E0
2.421424500E0,-9.923686244E0,-4.158517845E0,-7.707962810E0
2.431407500E0,-9.239757895E0,-2.792106577E0,-7.313847027E0
2.441391500E0,-8.005264490E0,-1.955763535E0,-6.390900289E0
2.451374500E0,-6.978236144E0,-1.936168638E0,-5.522446677E0
2.461357500E0,-6.272782440E0,-2.241609935E0,-4.676157521E0
2.471341500E0,-5.934851382E0,-2.601038281E0,-3.945748192E0
2.481324500E0,-5.918812469E0,-2.809886206E0,-3.368989658E0
2.491308500E0,-6.156044533E0,-2.866438722E0,-3.024703846E0
2.501291500E0,-6.787575983E0,-2.934059724E0,-2.922126142E0
2.511274500E0,-7.514336357E0,-3.083748445E0,-2.956710083E0
2.521258500E0,-8.069102052E0,-3.270175806E0,-2.742616037E0
2.531241500E0,-8.449571604E0,-3.541183142E0,-2.222264714E0
2.541225500E0,-9.018858274E0,-4.034315675E0,-1.435886422E0
2.551208500E0,-9.949341488E0,-4.769648652E0,-4.219707495E-1
2.561191500E0,-1.108841418E1,-5.462007517E0,8.380571535E-1
2.571175500E0,-1.239307651E1,-6.107247764E0,2.096912397E0
2.581158500E0,-1.375803884E1,-6.219486823E0,3.342391843E0
2.591142500E0,-1.536049752E1,-6.389404571E0,3.845172867E0
2.601125500E0,-1.673684555E1,-6.911545141E0,4.371112958E0
2.611108500E0,-1.741254277E1,-7.005347344E0,4.742795899E0
2.621092500E0,-1.754996287E1,-7.362487090E0,4.267689747E0
2.631075500E0,-1.595874487E1,-7.584283674E0,3.276569152E0
2.641059500E0,-1.236068528E1,-7.879544676E0,2.400280856E0
2.651042500E0,-8.569614356E0,-8.059728380E0,1.231844616E0
2.661025500E0,-5.451576669E0,-7.750983700E0,-4.685408986E-1
2.671009500E0,-3.241878206E0,-7.397028347E0,-2.628481895E0
2.680992500E0,-1.297785421E0,-7.037490658E0,-5.364746686E0
2.690976500E0,9.831566870E-1,-6.709479986E0,-7.848614075E0
2.700959500E0,4.069313015E0,-6.750022826E0,-9.278089317E0
2.710943500E0,8.707834348E0,-7.110573837E0,-1.004311562E1
2.720926500E0,1.233060603E1,-7.603994638E0,-9.192303062E0
2.730909500E0,1.418743380E1,-8.692283093E0,-6.119279580E0
2.740893500E0,1.834552450E1,-9.466854980E0,-1.495445430E0
2.750876500E0,2.606312879E1,-7.894924607E0,3.733984553E0
2.760860500E0,3.212406485E1,-4.091531558E0,8.986529603E0
2.770843500E0,3.466526477E1,9.409737039E-1,1.345381990E1
2.780826500E0,3.486109270E1,2.354860854E0,1.542487537E1
2.790810500E0,3.180530272E1,1.143613055E-1,1.386692686E1
2.800793500E0,2.581358366E1,-1.206234104E0,9.248324651E0
2.810777500E0,2.079031787E1,-2.457325415E0,3.958499508E0
2.820760500E0,1.634951663E1,-3.702803399E0,3.455882791E-1
2.830743500E0,1.194532013E1,-4.514242857E0,-1.576812213E0
2.840727500E0,8.528887914E0,-4.879918076E0,-1.800367640E0
2.850710500E0,5.785766094E0,-5.110395144E0,-1.179959640E0
2.860694500E0,3.463850791E0,-5.314396312E0,-5.019855103E-1
2.870677500E0,1.890880784E0,-5.476413302E0,6.375950128E-2
2.880660500E0,6.104575002E-1,-5.584057619E0,5.695685059E-1
2.890644500E0,-1.124787360E0,-5.827929781E0,3.432491004E-1
2.900627500E0,-2.714303234E0,-5.933969622E0,-5.124461791E-1
2.910611500E0,-3.919541264E0,-5.813896464E0,-1.575296615E0
2.920594500E0,-5.107156371E0,-5.498069050E0,-2.692349862E0
2.930577500E0,-6.477832598E0,-5.173636875E0,-3.536840415E0
2.940561500E0,-7.811994132E0,-4.923923929E0,-4.006160163E0
2.950544500E0,-8.932620029E0,-4.592699627E0,-3.985977913E0
2.960528500E0,-9.824483553E0,-4.179693244E0,-3.595526580E0
2.970511500E0,-1.028798766E1,-3.851907690E0,-3.081076267E0
2.980494500E0,-1.031778624E1,-3.614883202E0,-2.620752169E0
2.990478500E0,-1.014827078E1,-3.456316069E0,-2.184718573E0
3.000461500E0,-9.998812441E0,-3.377037765E0,-1.829869766E0
3.010445500E0,-9.995983558E0,-3.447318959E0,-1.510438129E0
3.020428500E0,-1.021434900E1,-3.564100719E0,-9.706272733E-1
3.030411500E0,-1.061814134E1,-3.722471970E0,-4.264147796E-1
3.040395500E0,-1.096905029E1,-3.963968993E0,-3.028930798E-2
3.050378500E0,-1.154236511E1,-4.217859775E0,3.511564364E-1
3.060362500E0,-1.254693430E1,-4.432036268E0,6.005388683E-1
3.070345500E0,-1.363847965E1,-4.651406257E0,6.445554652E-1
3.080328500E0,-1.439307336E1,-4.900578336E0,5.449750803E-1
3.090312500E0,-1.488748117E1,-5.175979269E0,4.374289970E-1
3.100295500E0,-1.461305613E1,-5.227047096E0,4.895791074E-1
3.110279500E0,-1.355629820E1,-5.279553924E0,6.711328145E-1
3.120263375E0,-1.223049468E1,-5.556331877E0,6.270127219E-1
3.130246375E0,-1.076701496E1,-5.740612140E0,3.568584949E-1
3.140230375E0,-8.986594507E0,-5.970337549E0,-3.528712785E-1
3.150213375E0,-6.529733654E0,-6.341189600E0,-1.857985518E0
3.160197375E0,-4.034574122E0,-6.708339779E0,-3.572948726E0
3.170180375E0,-1.754973366E0,-7.110646927E0,-4.941696541E0
3.180163375E0,6.007575542E-1,-7.816881820E0,-5.578436691E0
3.190147375E0,4.054737076E0,-8.511414680E0,-5.407207997E0
3.200130375E0,9.033170503E0,-8.589731117E0,-4.951632714E0
3.210114375E0,1.373997211E1,-7.516839550E0,-2.917589287E0
3.220097375E0,1.889182051E1,-6.955571167E0,-3.401266873E-1
3.230081375E0,2.511786323E1,-6.132014231E0,2.587436780E0
3.240064375E0,3.110181719E1,-2.824753337E0,6.203057901E0
3.250047375E0,3.416197855E1,2.948978895E-1,9.154028358E0
3.260031375E0,3.401290730E1,1.572604849E0,1.042172635E1
3.270014375E0,3.087366351E1,1.234498667E0,9.305399907E0
3.279998375E0,2.602943713E1,4.520812789E-1,6.054069677E0
3.289981375E0,2.100950894E1,-6.566592747E-1,2.334145923E0
3.299964375E0,1.596178074E1,-2.185350657E0,-4.465699857E-1
3.309948375E0,1.167530623E1,-3.536455083E0,-1.728902678E0
3.319931375E0,8.807261572E0,-4.280481700E0,-1.708436838E0
3.329915375E0,7.173023854E0,-4.677324625E0,-1.336605086E0
3.339898375E0,6.178271554E0,-4.914782392E0,-1.121063268E0
3.349881375E0,4.916236010E0,-5.055458799E0,-8.937194306E-1
3.359865375E0,3.514826233E0,-5.397960625E0,-6.807212980E-1
3.369848375E0,2.359687731E0,-5.831874897E0,-6.937543032E-1
3.379832375E0,7.077154076E-1,-6.304385471E0,-9.243892461E-1
3.389815375E0,-1.246713501E0,-6.777415861E0,-1.380339628E0
3.399798375E0,-3.169898981E0,-6.941947739E0,-2.004093989E0
3.409782375E0,-4.999416161E0,-7.016673986E0,-2.636898378E0
3.419765375E0,-6.732854231E0,-6.860688983E0,-2.943067360E0
3.429749375E0,-7.737432777E0,-6.499881864E0,-2.862792983E0
3.439732375E0,-8.530598225E0,-5.998442191E0,-2.598339206E0
3.449715375E0,-9.183226429E0,-5.677291473E0,-2.182493123E0
3.459699375E0,-9.691576926E0,-5.648431955E0,-1.760570320E0
3.469682375E0,-9.891142981E0,-5.736129080E0,-1.281940636E0
3.479666375E0,-1.003162468E1,-5.703465364E0,-7.521156549E-1
3.489649375E0,-1.054330165E1,-5.697671358E0,-9.014593899E-2
3.499632375E0,-1.111071195E1,-5.976613950E0,4.406823512E-1
3.509616375E0,-1.180349123E1,-6.305001767E0,9.983780126E-1
3.519599375E0,-1.259492941E1,-6.448579563E0,1.558375357E0
3.529583375E0,-1.340130138E1,-6.634216381E0,2.269068167E0
3.539566375E0,-1.449870682E1,-6.827841080E0,3.120194140E0
3.549549375E0,-1.556262408E1,-6.629805241E0,3.353329060E0
3.559533375E0,-1.702119097E1,-7.078411812E0,2.772966009E0
3.569516375E0,-1.765120858E1,-7.485642900E0,2.070219566E0
3.579500375E0,-1.718989717E1,-7.661647600E0,1.369447142E0
3.589483375E0,-1.611235005E1,-7.828461646E0,1.027738198E0
3.599466375E0,-1.473760183E1,-8.146522111E0,1.327802103E0
3.609450375E0,-1.338195178E1,-8.673730463E0,1.849312928E0
3.619433375E0,-1.181290174E1,-9.527768349E0,2.210548648E0
3.629417375E0,-9.424395424E0,-1.060901500E1,1.873718036E0
3.639400375E0,-5.720107709E0,-1.141955487E1,7.539282918E-1
3.649383375E0,-9.635521424E-1,-1.172567766E1,-8.000363646E-1
3.659367375E0,5.409263293E0,-1.149548096E1,-3.428689145E0
3.669350375E0,1.061677777E1,-9.434592383E0,-5.599990697E0
3.679334375E0,1.266774362E1,-6.332087824E0,-6.927266550E0
3.689317375E0,1.414246169E1,-4.910716823E0,-7.119805421E0
3.699301375E0,1.464974156E1,-5.747838129E0,-3.544242405E0
3.709284375E0,1.714998408E1,-7.086032488E0,1.525829755E0
3.719267375E0,2.097538927E1,-6.982187693E0,5.301982089E0
3.729251375E0,2.555790363E1,-4.840650222E0,7.103819718E0
3.739234375E0,3.088301438E1,-1.631416144E0,8.197884638E0
3.749218375E0,3.388045617E1,9.014222601E-1,8.507768356E0
3.759201375E0,3.189958556E1,1.231454899E0,6.989639384E0
3.769184375E0,2.576192468E1,-2.847094086E-1,4.232498864E0
3.779168375E0,1.912995655E1,-2.027649204E0,1.417234827E0
3.789151375E0,1.455876708E1,-3.503715646E0,-7.050530241E-1
3.799135375E0,1.115777853E1,-4.442160137E0,-1.457729573E0
3.809118375E0,8.799291818E0,-4.662417149E0,-1.035522012E0
3.819101375E0,7.843301879E0,-4.330726240E0,8.491794348E-2
3.829085375E0,7.571508678E0,-3.948126255E0,1.040767402E0
3.839068375E0,7.270832570E0,-3.815167880E0,1.568029110E0
3.849052375E0,6.945861865E0,-3.848906607E0,1.467868645E0
3.859035375E0,6.548821304E0,-3.986873414E0,9.402094728E-1
3.869018375E0,5.290167205E0,-4.454504486E0,2.500819051E-1
3.879002375E0,2.882318882E0,-5.430960556E0,-5.105418871E-1
3.888985375E0,7.498884505E-1,-6.252900152E0,-1.439264651E0
3.898969375E0,-4.284377700E-1,-6.461010743E0,-2.199450048E0
3.908952375E0,-1.507633220E0,-6.459127355E0,-2.624748448E0
3.918935375E0,-3.197387327E0,-6.571245961E0,-2.652214574E0
3.928919375E0,-5.307612957E0,-6.783640807E0,-2.232716758E0
3.938902375E0,-7.273588362E0,-6.974179346E0,-1.658489191E0
3.948886375E0,-8.866755238E0,-6.876348996E0,-1.018568156E0
3.958869375E0,-1.022238775E1,-6.595686153E0,-5.910717145E-1
3.968852375E0,-1.117249831E1,-6.331504272E0,-4.262339544E-1
3.978836375E0,-1.188126739E1,-6.129138570E0,-3.964757564E-1
3.988819375E0,-1.247225600E1,-6.093384016E0,-3.324118710E-1
