"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.609238000E0,-9.583670654E0,1.999841309E-1,2.408341827E0
2.619288000E0,-9.583520966E0,2.092648315E-1,2.363435211E0
2.629338000E0,-9.582024078E0,2.046244812E-1,2.369572449E0
2.639387000E0,-9.568252716E0,1.996847534E-1,2.385289764E0
2.649437000E0,-9.566755829E0,1.936972046E-1,2.397863617E0
2.659487000E0,-9.581425323E0,1.916015625E-1,2.419119415E0
2.669536000E0,-9.583221588E0,1.941462708E-1,2.465822296E0
2.679586000E0,-9.588011627E0,2.008822632E-1,2.471211090E0
2.689636000E0,-9.564660187E0,2.152523804E-1,2.471660156E0
2.699685000E0,-9.529483337E0,2.206411743E-1,2.490071869E0
2.709735000E0,-9.528136139E0,2.252815247E-1,2.456092529E0
2.719785000E0,-9.504635010E0,2.351609802E-1,2.445015564E0
2.729834000E0,-9.508227539E0,2.330653381E-1,2.436034241E0
2.739884000E0,-9.506730652E0,2.264790344E-1,2.434986420E0
2.749934000E0,-9.527238007E0,2.206411743E-1,2.432142334E0
2.759983000E0,-9.547296295E0,2.145039368E-1,2.419867859E0
2.770033000E0,-9.555678864E0,2.007325745E-1,2.418370972E0
2.780083000E0,-9.588460693E0,1.972897339E-1,2.406695251E0
2.790132000E0,-9.583371277E0,2.163002014E-1,2.396815796E0
2.800182000E0,-9.541159058E0,2.092648315E-1,2.391127625E0
2.810232000E0,-9.529932404E0,1.996847534E-1,2.382745056E0
2.820281000E0,-9.562414856E0,1.933978271E-1,2.404150543E0
2.830331000E0,-9.573192444E0,1.939965820E-1,2.443069611E0
2.840381000E0,-9.597442017E0,2.080673218E-1,2.450554047E0
2.850430000E0,-9.613758087E0,2.010319519E-1,2.439327393E0
2.860480000E0,-9.629475403E0,2.154020691E-1,2.456541595E0
2.870530000E0,-9.601034546E0,2.451901245E-1,2.465223541E0
2.880579000E0,-9.548493805E0,2.375559998E-1,2.454445953E0
2.890629000E0,-9.493857422E0,2.107617188E-1,2.443368988E0
2.900679000E0,-9.475146332E0,2.131567383E-1,2.460134125E0
2.910728000E0,-9.506431274E0,2.065704346E-1,2.476450195E0
2.920778000E0,-9.542655945E0,2.371069336E-1,2.461481323E0
2.930828000E0,-9.547146606E0,2.613565063E-1,2.447410583E0
2.940877000E0,-9.511520691E0,2.540217590E-1,2.434537354E0
2.950927000E0,-9.484277344E0,2.246827698E-1,2.434687042E0
2.960977000E0,-9.483528900E0,2.079176331E-1,2.444416809E0
2.971026000E0,-9.527537384E0,1.942959595E-1,2.439926147E0
2.981076000E0,-9.564809875E0,1.654060364E-1,2.459086304E0
2.991126000E0,-9.579329681E0,1.320254517E-1,2.484533386E0
3.001175000E0,-9.616153107E0,1.242416382E-1,2.499352570E0
3.011225000E0,-9.615254974E0,1.531315613E-1,2.507884827E0
3.021274000E0,-9.574539642E0,1.800755310E-1,2.511177979E0
3.031324000E0,-9.555678864E0,2.046244812E-1,2.512375488E0
3.041374000E0,-9.551786957E0,2.212399292E-1,2.508782959E0
3.051423000E0,-9.527088318E0,2.137554932E-1,2.522554321E0
3.061473000E0,-9.542506256E0,2.267784119E-1,2.557731171E0
3.071523000E0,-9.554930420E0,2.465373230E-1,2.534080353E0
3.081572000E0,-9.534273376E0,2.401007080E-1,2.507735138E0
3.091622000E0,-9.510023804E0,2.227368164E-1,2.529739380E0
3.101672000E0,-9.514963531E0,2.218386841E-1,2.543810120E0
3.111721000E0,-9.520801392E0,2.245330811E-1,2.510728912E0
3.121771000E0,-9.532926178E0,2.121089172E-1,2.495161285E0
3.131821000E0,-9.539662170E0,2.071691895E-1,2.466271362E0
3.141870000E0,-9.503886566E0,1.972897339E-1,2.447709961E0
3.151920000E0,-9.484876099E0,1.829196167E-1,2.463576965E0
3.161970000E0,-9.495503998E0,1.764830017E-1,2.457739105E0
3.172019000E0,-9.523944855E0,1.874102783E-1,2.474354553E0
3.182069000E0,-9.540410614E0,1.935475159E-1,2.463726654E0
3.192119000E0,-9.527387695E0,2.061213684E-1,2.464175720E0
3.202168000E0,-9.519005127E0,2.143542480E-1,2.473007355E0
3.212218000E0,-9.482630768E0,2.212399292E-1,2.465373230E0
3.222268000E0,-9.498946838E0,2.198927307E-1,2.462080078E0
3.232317000E0,-9.527238007E0,2.061213684E-1,2.487676849E0
3.242367000E0,-9.507628784E0,1.904040527E-1,2.518812103E0
3.252417000E0,-9.527986450E0,2.261796570E-1,2.542462921E0
3.262466000E0,-9.549541626E0,3.502716064E-1,2.591710510E0
3.272516000E0,-9.516011353E0,5.644761658E-1,2.779120789E0
3.282566000E0,-9.560468903E0,8.363108826E-1,3.162623291E0
3.292615000E0,-9.772577820E0,1.038240967E0,3.545077972E0
3.302665000E0,-9.942474518E0,1.221609650E0,3.996838531E0
3.312715000E0,-1.007988876E1,1.578018494E0,4.573289795E0
3.322764000E0,-1.026670029E1,2.254012756E0,5.071902924E0
3.332814000E0,-1.045919998E1,3.038082275E0,5.307812347E0
3.342864000E0,-1.079210770E1,3.603007507E0,5.344186707E0
3.352913000E0,-1.128907425E1,3.731290741E0,5.216801605E0
3.362963000E0,-1.180445251E1,3.362457733E0,5.020559692E0
3.373013000E0,-1.213945587E1,2.670895844E0,4.760550385E0
3.383061500E0,-1.204245758E1,2.118095398E0,4.502786407E0
3.393111500E0,-1.177705948E1,2.017205200E0,4.800068207E0
3.403161500E0,-1.186926773E1,2.275118866E0,4.927752686E0
3.413210500E0,-1.174592422E1,2.645748138E0,4.585264893E0
3.423260500E0,-1.140298737E1,2.779420166E0,4.161945190E0
3.433310500E0,-1.107531876E1,2.633473663E0,3.569776611E0
3.443359500E0,-1.091784622E1,2.648292847E0,3.127147064E0
3.453409500E0,-1.088641159E1,2.797682190E0,2.640658722E0
3.463459500E0,-1.084599564E1,2.849474487E0,2.008373566E0
3.473508500E0,-1.064511337E1,2.706970825E0,1.215023346E0
3.483558500E0,-1.052491333E1,2.385589142E0,5.791456604E-1
3.493608500E0,-1.028466293E1,2.063159637E0,2.589614868E-1
3.503657500E0,-1.000833755E1,1.713187408E0,-5.807922363E-2
3.513707500E0,-9.764344940E0,1.337019653E0,-2.151026917E-1
3.523757500E0,-9.595046997E0,1.021475830E0,-3.487747192E-2
