"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.087911375E0,-1.245297212E-2,-1.429656404E-3,-1.289856806E-2
2.097961375E0,-1.021778118E-2,-5.138640758E-3,-8.466801606E-3
2.108010375E0,-7.839573547E-3,-1.372557878E-2,-1.128525240E-3
2.118060375E0,-9.366897866E-3,-2.102317289E-2,4.611157347E-4
2.128110375E0,-6.371477619E-3,-2.372041531E-2,2.278644824E-3
2.138159375E0,-3.114547580E-4,-2.398806252E-2,1.101700868E-2
2.148209375E0,-3.993785940E-4,-3.002320230E-2,1.001259033E-2
2.158259375E0,3.708813572E-3,-3.040137142E-2,1.042138506E-2
2.168308375E0,6.637247279E-4,-2.450018376E-2,9.413644671E-3
2.178358375E0,-2.255898900E-3,-2.404558286E-2,6.818927359E-3
2.188408375E0,-1.276098192E-4,-2.416183986E-2,-2.320524771E-3
2.198457375E0,4.050090909E-3,-2.477037348E-2,-7.385857403E-3
2.208507375E0,8.572357707E-3,-2.713737264E-2,-1.373400073E-2
2.218557375E0,1.002564467E-2,-2.104539238E-2,-1.293771528E-2
2.228606375E0,5.723106675E-3,-1.470508985E-2,-9.508694522E-3
2.238656375E0,3.627997823E-3,-9.723113850E-3,-5.590118933E-3
2.248706375E0,4.977582954E-3,-1.311517507E-2,-4.258350469E-3
2.258755375E0,-6.616604514E-4,-1.310585439E-2,-3.765132977E-3
2.268805375E0,-3.115944564E-4,-1.568591781E-2,1.757183345E-3
2.278855375E0,-3.659454174E-3,-1.656369492E-2,6.792955101E-3
2.288904375E0,-1.327791065E-2,-2.735191770E-2,7.218698505E-3
2.298954375E0,-2.026737668E-2,-3.695154935E-2,9.458949789E-3
2.309004375E0,-1.514075696E-2,-4.274978489E-2,6.726750173E-3
2.319053375E0,-7.883376442E-3,-4.289785773E-2,5.881995894E-3
2.329103375E0,6.405106746E-3,-4.829926789E-2,2.328320639E-3
2.339153375E0,9.923408739E-3,-5.972982198E-2,5.064520519E-4
2.349202375E0,8.363739587E-3,-5.964525789E-2,1.983927330E-3
2.359252375E0,1.390924025E-2,-5.267842859E-2,4.481706768E-3
2.369302375E0,2.402744070E-2,-4.504488036E-2,3.154292004E-3
2.379352000E0,1.828699559E-2,-3.052851930E-2,-1.163359266E-4
2.389402000E0,1.309480146E-2,-1.584908366E-2,-1.224442385E-4
2.399452000E0,9.108390659E-4,-2.627022099E-3,-4.630642943E-3
2.409501000E0,-1.978454646E-3,-5.842135288E-4,-9.160148911E-3
2.419551000E0,1.519075129E-3,2.748466330E-3,-8.777985349E-3
2.429601000E0,4.463274032E-3,-6.496816874E-3,-1.234201435E-2
2.439650000E0,1.495713834E-3,-1.787810214E-2,-7.837011479E-3
2.449700000E0,-2.764579374E-3,-2.482255921E-2,-5.390886217E-4
2.459750000E0,-4.761950579E-3,-2.977124415E-2,7.157979533E-3
2.469799000E0,-5.736393388E-3,-2.552821115E-2,7.227582857E-3
2.479849000E0,-3.303329926E-3,-2.121202648E-2,2.949747490E-3
2.489898000E0,-8.508194238E-3,-2.184226736E-2,1.782985171E-3
2.499948000E0,-7.341995835E-3,-1.398194674E-2,4.274904728E-3
2.509998000E0,-6.399179343E-3,-6.648642011E-3,3.248897148E-3
2.520047000E0,-1.287625358E-2,-1.360669499E-3,1.825704006E-3
2.530097000E0,-1.414549537E-2,6.173965521E-3,-4.371033050E-3
2.540147000E0,-1.333509386E-2,5.064226687E-3,-1.009416673E-2
2.550196000E0,-4.886430223E-3,5.626815837E-3,-1.548582967E-2
2.560246000E0,2.104900777E-3,3.365792334E-3,-1.551778801E-2
2.570296000E0,2.095243894E-3,-8.008830249E-3,-8.857895620E-3
2.580345000E0,-8.496795781E-4,-1.689553261E-2,-1.751917880E-4
2.590395000E0,2.683623228E-3,-2.182118781E-2,-3.375935601E-3
2.600445000E0,1.133397222E-3,-2.564202435E-2,-1.670447178E-3
2.610494000E0,-6.665901281E-3,-2.297966555E-2,-1.932032173E-3
2.620544000E0,-8.881385438E-3,-1.722004637E-2,-1.442809589E-3
2.630594000E0,-7.484626956E-3,-1.200530585E-2,-1.844288665E-3
2.640643000E0,-9.128330275E-3,-9.049730375E-3,-2.688244451E-3
2.650693000E0,-6.961564999E-3,-5.556596443E-3,-6.525556091E-4
