"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.034050458E0,-7.719917297E0,-2.953244019E1,-1.659515381E0
2.044033458E0,-8.581314087E0,-2.774472046E1,-3.378662109E0
2.054016458E0,-9.153312683E0,-2.631204224E1,-4.596466064E0
2.063999458E0,-9.593940735E0,-2.510278320E1,-5.085540771E0
2.073982458E0,-9.729087830E0,-2.469036865E1,-5.470306396E0
2.083965458E0,-9.899337769E0,-2.480166626E1,-5.213195801E0
2.093949458E0,-1.021666718E1,-2.508917236E1,-5.103240967E0
2.103932458E0,-9.938415527E0,-2.589642334E1,-4.562133789E0
2.113915458E0,-9.768363953E0,-2.678448486E1,-4.157226562E0
2.123898458E0,-9.768363953E0,-2.678448486E1,-4.157226562E0
2.133881458E0,-9.417968750E0,-2.781341553E1,-3.399993896E0
2.143864458E0,-9.068092346E0,-2.879458618E1,-2.908905029E0
2.153847458E0,-8.462226868E0,-3.005047607E1,-2.073577881E0
2.163830458E0,-8.012916565E0,-3.130380249E1,-1.402282715E0
2.173813458E0,-7.288909912E0,-3.240115356E1,-3.252258301E-1
2.183796458E0,-6.460060120E0,-3.349862671E1,5.099487305E-1
2.193780458E0,-5.632133484E0,-3.456399536E1,1.318481445E0
2.203763458E0,-4.528610229E0,-3.543301392E1,2.039123535E0
2.213746458E0,-3.187042236E0,-3.630038452E1,2.656524658E0
2.223729458E0,-1.604171753E0,-3.705999756E1,3.202972412E0
2.233712458E0,1.773147583E-1,-3.769448853E1,3.355194092E0
2.243695458E0,2.301605225E0,-3.815753174E1,3.707702637E0
2.253678458E0,4.735446930E0,-3.846362305E1,3.819244385E0
2.263661458E0,7.075973511E0,-3.841525269E1,3.965270996E0
2.273644458E0,9.904720306E0,-3.813708496E1,3.950134277E0
2.283628458E0,1.251207352E1,-3.750320435E1,3.586700439E0
2.293611458E0,1.531673813E1,-3.675054932E1,3.079101562E0
2.303594458E0,1.811107254E1,-3.555230713E1,2.627807617E0
2.313577458E0,2.094296265E1,-3.425201416E1,1.492248535E0
2.323560458E0,2.358829117E1,-3.263891602E1,6.252441406E-1
2.333543458E0,2.618842316E1,-3.070773315E1,-9.855346680E-1
2.343526458E0,2.846217346E1,-2.845739746E1,-2.407897949E0
2.353509458E0,3.051027679E1,-2.612097168E1,-3.678527832E0
2.363492458E0,3.215951538E1,-2.384384155E1,-5.229919434E0
2.373476458E0,3.346600723E1,-2.179983521E1,-6.961608887E0
2.383459458E0,3.442250824E1,-1.986218262E1,-8.506469727E0
2.393442458E0,3.487061310E1,-1.835958862E1,-1.038247681E1
2.403425458E0,3.487061310E1,-1.835958862E1,-1.038247681E1
2.413408458E0,3.502125931E1,-1.717507935E1,-1.182257080E1
2.423391458E0,3.468520737E1,-1.654010010E1,-1.356402588E1
2.433374458E0,3.440826035E1,-1.618713379E1,-1.482440186E1
2.443357458E0,3.417873383E1,-1.626205444E1,-1.574111938E1
2.453340458E0,3.385181808E1,-1.621374512E1,-1.596215820E1
2.463324458E0,3.387739563E1,-1.639648438E1,-1.595651245E1
2.473307458E0,3.392293549E1,-1.662542725E1,-1.553250122E1
2.483290458E0,3.394340897E1,-1.692382812E1,-1.487219238E1
2.493273458E0,3.422813797E1,-1.713504028E1,-1.410748291E1
2.503256458E0,3.457360458E1,-1.735235596E1,-1.358157349E1
2.513239458E0,3.474250031E1,-1.756661987E1,-1.291693115E1
2.523222458E0,3.489916229E1,-1.767733765E1,-1.244705200E1
2.533205458E0,3.502443695E1,-1.791638184E1,-1.175848389E1
2.543188458E0,3.496812820E1,-1.821588135E1,-1.107507324E1
2.553172458E0,3.481955719E1,-1.852651978E1,-1.077279663E1
2.563155458E0,3.443112946E1,-1.892803955E1,-1.057214355E1
2.573138458E0,3.435266113E1,-1.946112061E1,-1.009042358E1
2.583121458E0,3.387829590E1,-2.012252808E1,-9.402679443E0
2.593104458E0,3.325584412E1,-2.127767944E1,-8.977142334E0
2.603087458E0,3.260416031E1,-2.219076538E1,-8.363189697E0
2.613070458E0,3.176808167E1,-2.335525513E1,-8.020568848E0
2.623053458E0,3.054869080E1,-2.451589966E1,-7.087768555E0
2.633036458E0,2.936996078E1,-2.605630493E1,-6.717590332E0
2.643020458E0,2.788844681E1,-2.754626465E1,-5.605895996E0
2.653003458E0,2.626015091E1,-2.925497437E1,-4.657928467E0
2.662986458E0,2.432206726E1,-3.067135620E1,-3.759429932E0
2.672969458E0,2.226149750E1,-3.226031494E1,-2.835021973E0
2.682952458E0,1.984268188E1,-3.344656372E1,-1.843231201E0
2.692935458E0,1.984268188E1,-3.344656372E1,-1.843231201E0
2.702918458E0,1.709955978E1,-3.458956909E1,-1.095062256E0
2.712901458E0,1.433520889E1,-3.559173584E1,-5.435791016E-1
2.722884458E0,1.146138763E1,-3.617398071E1,-3.760986328E-1
2.732868458E0,8.240585327E0,-3.637414551E1,-6.277160645E-1
2.742851458E0,4.915660858E0,-3.640707397E1,-1.292205811E0
2.752834458E0,1.546127319E0,-3.585205078E1,-2.341552734E0
2.762817458E0,-1.885520935E0,-3.495050049E1,-3.766540527E0
2.772800458E0,-4.969306946E0,-3.345233154E1,-5.690490723E0
2.782783458E0,-7.802909851E0,-3.129940796E1,-7.972290039E0
2.792766458E0,-1.007718658E1,-2.902868652E1,-1.006790161E1
2.802749458E0,-1.180027008E1,-2.621212769E1,-1.203674316E1
2.812732458E0,-1.273934937E1,-2.363073730E1,-1.417855835E1
2.822716458E0,-1.277414703E1,-2.111276245E1,-1.645468140E1
2.832699458E0,-1.245077515E1,-1.912860107E1,-1.843078613E1
2.842682458E0,-1.186483765E1,-1.778485107E1,-1.941921997E1
2.852665458E0,-1.160069275E1,-1.721621704E1,-1.995959473E1
2.862648458E0,-1.174800110E1,-1.740057373E1,-1.989099121E1
2.872631458E0,-1.200366211E1,-1.813348389E1,-1.920602417E1
2.882614458E0,-1.214690399E1,-1.935440063E1,-1.844030762E1
2.892597458E0,-1.227751160E1,-2.089544678E1,-1.747531128E1
2.902580458E0,-1.205704498E1,-2.244470215E1,-1.617654419E1
2.912564833E0,-1.176592255E1,-2.416018677E1,-1.510174561E1
2.922547833E0,-1.117931366E1,-2.582336426E1,-1.395672607E1
2.932530833E0,-1.065574646E1,-2.745144653E1,-1.250933838E1
2.942513833E0,-9.826469421E0,-2.898931885E1,-1.155642700E1
2.952496833E0,-8.884063721E0,-3.067007446E1,-1.031982422E1
2.962479833E0,-7.585769653E0,-3.200805664E1,-9.117736816E0
2.972462833E0,-7.585769653E0,-3.200805664E1,-9.117736816E0
2.982445833E0,-6.121292114E0,-3.362606812E1,-7.944122314E0
2.992428833E0,-4.567535400E0,-3.475912476E1,-6.484863281E0
3.002412833E0,-2.797187805E0,-3.586553955E1,-5.407379150E0
3.012395833E0,-8.053741455E-1,-3.673400879E1,-4.395721436E0
3.022378833E0,1.449584961E0,-3.738641357E1,-3.884155273E0
3.032361833E0,3.714851379E0,-3.768136597E1,-3.446929932E0
