"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.009260567E1,6.580070496E0,1.026881409E1,-4.543800354E1
9.010265567E1,6.657493591E0,1.027655792E1,-4.532051849E1
9.011270567E1,6.669998169E0,1.015649414E1,-4.532761383E1
9.012275567E1,6.598541260E0,1.012877655E1,-4.516321945E1
9.013280467E1,6.599075317E0,1.010205078E1,-4.519807053E1
9.014285467E1,6.642997742E0,1.007969666E1,-4.519691086E1
9.015290467E1,6.672760010E0,1.014015198E1,-4.512669754E1
9.016295367E1,6.632980347E0,1.009612274E1,-4.519981384E1
9.017300367E1,6.564086914E0,1.023156738E1,-4.514980316E1
9.018305367E1,6.658432007E0,1.020626831E1,-4.526664734E1
9.019310367E1,6.722396851E0,1.020121765E1,-4.542781830E1
9.020315267E1,6.734962463E0,1.021915436E1,-4.548936081E1
9.021320267E1,6.761756897E0,1.011031342E1,-4.535129166E1
9.022325267E1,6.589904785E0,1.016041565E1,-4.518859100E1
9.023330267E1,6.783798218E0,1.014857483E1,-4.514653015E1
9.024335167E1,6.786560059E0,1.017851257E1,-4.510341644E1
9.025340167E1,6.680084229E0,1.014762878E1,-4.534931183E1
9.026345167E1,6.787986755E0,1.024674988E1,-4.543755722E1
9.027350167E1,6.809005737E0,1.024916840E1,-4.542021942E1
9.028355067E1,6.812194824E0,1.011331940E1,-4.545720291E1
9.029360067E1,6.815513611E0,1.011171722E1,-4.563130569E1
9.030365067E1,6.892517090E0,1.007197571E1,-4.561342621E1
9.031369967E1,6.919456482E0,1.015933228E1,-4.548130035E1
9.032374967E1,7.049537659E0,1.010108948E1,-4.525000000E1
9.033379967E1,7.000343323E0,1.010662079E1,-4.502121735E1
9.034384967E1,6.924713135E0,1.024903870E1,-4.513168716E1
9.035389867E1,6.884346008E0,1.028163910E1,-4.530413055E1
9.036394867E1,6.817283630E0,1.026950836E1,-4.534124374E1
9.037399867E1,6.838333130E0,1.038250732E1,-4.536951447E1
9.038404867E1,6.822593689E0,1.026882172E1,-4.535528946E1
9.039409767E1,6.779121399E0,1.016120148E1,-4.544956207E1
9.040414767E1,6.803741455E0,1.009230042E1,-4.551183701E1
9.041419767E1,6.943435669E0,1.014780426E1,-4.546392441E1
9.042424767E1,6.812309265E0,1.013151550E1,-4.545079041E1
9.043429667E1,6.774238586E0,1.011853027E1,-4.547462463E1
9.044434667E1,6.896331787E0,1.022390747E1,-4.546487045E1
9.045439667E1,6.904357910E0,1.023177338E1,-4.547764969E1
9.046444567E1,7.085464478E0,1.035310364E1,-4.545885468E1
9.047449567E1,7.157836914E0,1.035638428E1,-4.544452286E1
9.048454567E1,7.167739868E0,1.040099335E1,-4.539529419E1
9.049459567E1,7.149261475E0,1.038878632E1,-4.550045395E1
9.050464467E1,7.093826294E0,1.043695831E1,-4.564280701E1
9.051469467E1,7.122558594E0,1.042818451E1,-4.565206909E1
9.052474467E1,7.053588867E0,1.044728851E1,-4.548841095E1
9.053479467E1,7.049339294E0,1.038495636E1,-4.557110977E1
9.054484367E1,7.061012268E0,1.037719727E1,-4.567458344E1
9.055489367E1,7.044799805E0,1.034239960E1,-4.580066299E1
9.056494367E1,6.927177429E0,1.024549103E1,-4.578893280E1
9.057499367E1,6.974861145E0,1.025472260E1,-4.578955460E1
9.058504267E1,6.919281006E0,1.012513733E1,-4.572074127E1
9.059509267E1,7.068588257E0,1.024519348E1,-4.564562988E1
9.060514267E1,7.131202698E0,1.025691223E1,-4.562684631E1
9.061519167E1,7.200019836E0,1.011590576E1,-4.576310730E1
9.062524167E1,7.245712280E0,1.013426208E1,-4.582511520E1
9.063529167E1,7.294647217E0,1.012733459E1,-4.571974945E1
9.064534167E1,7.243415833E0,1.030744171E1,-4.578949356E1
9.065539067E1,7.181976318E0,1.038132477E1,-4.583120728E1
9.066544067E1,7.141792297E0,1.040312195E1,-4.567242813E1
9.067549067E1,7.085456848E0,1.028948975E1,-4.560750198E1
9.068554067E1,7.063301086E0,1.031451416E1,-4.561257172E1
9.069558967E1,7.079551697E0,1.020143127E1,-4.561736298E1
9.070563967E1,7.011016846E0,1.009182739E1,-4.558161163E1
9.071568967E1,7.117248535E0,1.010867310E1,-4.546270370E1
9.072573967E1,7.181945801E0,1.016883850E1,-4.545329285E1
9.073578867E1,7.351081848E0,1.015442657E1,-4.561964798E1
9.074583867E1,7.279846191E0,1.015249634E1,-4.570144272E1
9.075588867E1,7.320648193E0,1.017197418E1,-4.573941803E1
