"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.462606250E0,1.074038696E1,-3.738369751E1,1.904071045E1
2.472589250E0,1.083173370E1,-3.786041260E1,1.766317749E1
2.482572250E0,1.105738449E1,-3.813333130E1,1.627993774E1
2.492555250E0,1.154753876E1,-3.872570801E1,1.470129395E1
2.502538250E0,1.185465622E1,-3.891635132E1,1.308578491E1
2.512521250E0,1.253285980E1,-3.936337280E1,1.148550415E1
2.522504250E0,1.253285980E1,-3.936337280E1,1.148550415E1
2.532487250E0,1.287376022E1,-3.937637329E1,1.013146973E1
2.542470250E0,1.350508881E1,-3.967773438E1,8.574310303E0
2.552453250E0,1.384273529E1,-3.977111816E1,6.917877197E0
2.562436250E0,1.416277695E1,-3.995843506E1,5.167785645E0
2.572419250E0,1.443733978E1,-3.992642212E1,3.254058838E0
2.582402250E0,1.466792297E1,-3.991317749E1,1.437347412E0
2.592385250E0,1.480773544E1,-3.986990356E1,-5.678710938E-1
2.602368250E0,1.471334839E1,-3.980374146E1,-2.752166748E0
2.612352250E0,1.462798691E1,-3.954174805E1,-4.938140869E0
2.622335250E0,1.465438461E1,-3.947421265E1,-7.096923828E0
2.632318250E0,1.463341904E1,-3.896673584E1,-9.340667725E0
2.642301250E0,1.446246719E1,-3.848818970E1,-1.137875366E1
2.652284250E0,1.450438309E1,-3.804400635E1,-1.336169434E1
2.662267250E0,1.468617630E1,-3.751351929E1,-1.541213989E1
2.672250250E0,1.484205246E1,-3.681094360E1,-1.770306396E1
2.682233250E0,1.505364990E1,-3.590036011E1,-1.979830933E1
2.692216250E0,1.539163208E1,-3.501156616E1,-2.167620850E1
2.702199250E0,1.602931213E1,-3.401330566E1,-2.345584106E1
2.712182250E0,1.683015442E1,-3.290429688E1,-2.522201538E1
2.722165250E0,1.758557510E1,-3.180712891E1,-2.672109985E1
2.732148250E0,1.869307709E1,-3.089337158E1,-2.807696533E1
2.742131250E0,1.947144699E1,-2.979455566E1,-2.908670044E1
2.752114250E0,2.014641953E1,-2.923635864E1,-2.971429443E1
2.762097250E0,2.041756439E1,-2.888897705E1,-2.968301392E1
2.772080250E0,2.065051651E1,-2.907089233E1,-2.932388306E1
2.782063250E0,2.059284592E1,-2.935806274E1,-2.874636841E1
2.792046250E0,2.045316696E1,-3.004037476E1,-2.816503906E1
2.802029250E0,2.045316696E1,-3.004037476E1,-2.816503906E1
2.812012250E0,2.024517822E1,-3.052017212E1,-2.720376587E1
2.821995250E0,2.018688583E1,-3.118875122E1,-2.625735474E1
2.831978250E0,2.000074768E1,-3.166128540E1,-2.543484497E1
2.841961250E0,1.981991196E1,-3.201464844E1,-2.493856812E1
2.851944250E0,1.975439835E1,-3.212768555E1,-2.438583374E1
2.861927250E0,1.966343307E1,-3.218881226E1,-2.425717163E1
2.871910250E0,1.949265671E1,-3.205007935E1,-2.420864868E1
2.881893250E0,1.939680481E1,-3.199273682E1,-2.397003174E1
2.891876375E0,1.923395920E1,-3.190908813E1,-2.380203247E1
2.901859375E0,1.928572464E1,-3.201995850E1,-2.367282104E1
2.911842375E0,1.926654434E1,-3.188766479E1,-2.345175171E1
2.921825375E0,1.920088196E1,-3.192639160E1,-2.332543945E1
2.931808375E0,1.930080795E1,-3.200091553E1,-2.313470459E1
2.941791375E0,1.924905777E1,-3.196572876E1,-2.298471069E1
2.951774375E0,1.939500046E1,-3.188943481E1,-2.276229858E1
2.961757375E0,1.960378265E1,-3.198040771E1,-2.259671021E1
2.971740375E0,1.961958313E1,-3.212112427E1,-2.228622437E1
2.981723375E0,1.980072403E1,-3.204876709E1,-2.208758545E1
2.991706375E0,1.987312698E1,-3.194976807E1,-2.194674683E1
3.001689375E0,1.984722137E1,-3.201925659E1,-2.138079834E1
3.011672375E0,2.002854156E1,-3.208489990E1,-2.130535889E1
3.021655375E0,2.017304230E1,-3.226971436E1,-2.085787964E1
3.031638375E0,2.018639755E1,-3.232427979E1,-2.060278320E1
3.041622375E0,2.020746994E1,-3.239352417E1,-2.010681152E1
3.051605375E0,2.034813690E1,-3.255545044E1,-1.985296631E1
3.061588375E0,2.044297028E1,-3.258621216E1,-1.946377563E1
3.071571375E0,2.053919983E1,-3.268545532E1,-1.919778442E1
3.081554375E0,2.050572968E1,-3.272329712E1,-1.888314819E1
3.091537375E0,2.050572968E1,-3.272329712E1,-1.888314819E1
3.101520375E0,2.052814484E1,-3.275762939E1,-1.883853149E1
3.111503375E0,2.063427734E1,-3.270864868E1,-1.865216064E1
3.121486375E0,2.065797424E1,-3.256478882E1,-1.883560181E1
3.131469375E0,2.050129700E1,-3.227758789E1,-1.892147827E1
3.141452375E0,2.052714539E1,-3.203363037E1,-1.914288330E1
3.151435375E0,2.034920502E1,-3.171716309E1,-1.940850830E1
3.161418375E0,2.039960861E1,-3.163137817E1,-1.999072266E1
3.171401375E0,2.045759583E1,-3.147628784E1,-2.009695435E1
3.181384375E0,2.045822906E1,-3.144317627E1,-2.053787231E1
3.191367375E0,2.035052490E1,-3.137725830E1,-2.064663696E1
3.201350375E0,2.022503281E1,-3.148550415E1,-2.056567383E1
3.211333375E0,2.021030807E1,-3.132736206E1,-2.051315308E1
3.221316375E0,2.043392563E1,-3.147293091E1,-2.075256348E1
3.231299375E0,2.056821823E1,-3.128234863E1,-2.081326294E1
3.241282375E0,2.049745178E1,-3.125769043E1,-2.092407227E1
3.251265375E0,2.063392258E1,-3.126367188E1,-2.106518555E1
3.261248375E0,2.060737610E1,-3.121179199E1,-2.118289185E1
3.271231375E0,2.071947098E1,-3.104177856E1,-2.135931396E1
3.281214375E0,2.059218597E1,-3.091156006E1,-2.172378540E1
3.291197375E0,2.063192749E1,-3.069619751E1,-2.212271118E1
3.301180375E0,2.050077057E1,-3.045513916E1,-2.246865845E1
3.311163375E0,2.023242950E1,-3.016928101E1,-2.282632446E1
3.321146375E0,2.009799194E1,-2.992272949E1,-2.323779297E1
3.331129375E0,1.983608627E1,-2.982937622E1,-2.381448364E1
3.341112375E0,1.969361496E1,-2.986355591E1,-2.395169067E1
3.351095375E0,1.931544495E1,-2.974087524E1,-2.415777588E1
3.361078375E0,1.892544937E1,-2.986871338E1,-2.419448853E1
3.371061375E0,1.892544937E1,-2.986871338E1,-2.419448853E1
3.381044375E0,1.877116013E1,-3.041116333E1,-2.370593262E1
3.391027375E0,1.842618561E1,-3.097845459E1,-2.285717773E1
3.401010375E0,1.845653915E1,-3.185629272E1,-2.184683228E1
3.410993375E0,1.824864578E1,-3.279272461E1,-2.040722656E1
3.420976375E0,1.834112167E1,-3.365286255E1,-1.906549072E1
3.430959375E0,1.817797470E1,-3.466461182E1,-1.717584229E1
3.440942375E0,1.801608276E1,-3.583508301E1,-1.510339355E1
3.450925375E0,1.793696213E1,-3.690432739E1,-1.236508179E1
3.460909375E0,1.777166367E1,-3.798999023E1,-9.150177002E0
3.470892375E0,1.743455887E1,-3.882543945E1,-5.544586182E0
3.480875375E0,1.705832672E1,-3.956573486E1,-1.684265137E0
3.490858375E0,1.635184860E1,-3.971673584E1,2.609832764E0
3.500841375E0,1.543917465E1,-3.943948364E1,6.901702881E0
3.510824375E0,1.423051453E1,-3.889297485E1,1.027462769E1
3.520807375E0,1.308648682E1,-3.873071289E1,1.300097656E1
