"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.872191167E0,-3.080580902E1,-3.874836731E1,-1.518182755E1
1.882241167E0,-3.074599457E1,-3.867998886E1,-1.505572510E1
1.892291167E0,-3.087532806E1,-3.866712189E1,-1.494143677E1
1.902340167E0,-3.085486603E1,-3.864954376E1,-1.485260582E1
1.912390167E0,-3.095134735E1,-3.885766220E1,-1.472184181E1
1.922440167E0,-3.096779633E1,-3.893849945E1,-1.467700577E1
1.932489167E0,-3.098593903E1,-3.885819626E1,-1.463859177E1
1.942539167E0,-3.100431061E1,-3.883612823E1,-1.483331680E1
1.952589167E0,-3.101215363E1,-3.886874008E1,-1.481087303E1
1.962638167E0,-3.103331757E1,-3.892069244E1,-1.483642578E1
1.972688167E0,-3.115641022E1,-3.896464539E1,-1.482647324E1
1.982737167E0,-3.109040070E1,-3.896138000E1,-1.471720886E1
1.992787167E0,-3.093790436E1,-3.890547943E1,-1.465198898E1
2.002837167E0,-3.087664032E1,-3.887835693E1,-1.462300110E1
2.012886167E0,-3.095037079E1,-3.871310043E1,-1.469474411E1
2.022936167E0,-3.103116608E1,-3.873352814E1,-1.460692978E1
2.032986167E0,-3.110816193E1,-3.872129822E1,-1.451359177E1
2.043035167E0,-3.118599701E1,-3.876232910E1,-1.449464798E1
2.053085167E0,-3.116362762E1,-3.868580627E1,-1.465812683E1
2.063134167E0,-3.115410614E1,-3.866921234E1,-1.470132446E1
2.073184167E0,-3.123929596E1,-3.857777405E1,-1.469128418E1
2.083234167E0,-3.120410919E1,-3.872414780E1,-1.461818314E1
2.093283167E0,-3.117296600E1,-3.874902725E1,-1.459638405E1
2.103333167E0,-3.125141144E1,-3.874835968E1,-1.481928444E1
2.113383167E0,-3.122089386E1,-3.875580978E1,-1.497018242E1
2.123432167E0,-3.123177338E1,-3.876898956E1,-1.486172485E1
2.133482167E0,-3.125826263E1,-3.868268204E1,-1.497230721E1
2.143531167E0,-3.119763947E1,-3.861972809E1,-1.508357620E1
2.153581167E0,-3.122768402E1,-3.837625122E1,-1.511233902E1
2.163631167E0,-3.125083160E1,-3.824059677E1,-1.530595589E1
2.173680167E0,-3.131044769E1,-3.816548538E1,-1.536486053E1
2.183730167E0,-3.145612335E1,-3.814068222E1,-1.539694023E1
2.193780167E0,-3.159191132E1,-3.811865616E1,-1.539675903E1
2.203829167E0,-3.163877106E1,-3.798483276E1,-1.542792702E1
2.213879167E0,-3.159664154E1,-3.786283493E1,-1.524785233E1
2.223929167E0,-3.174332428E1,-3.776451874E1,-1.524581146E1
2.233978167E0,-3.183036041E1,-3.763235474E1,-1.538603592E1
2.244028167E0,-3.187099457E1,-3.754641342E1,-1.556011391E1
2.254077167E0,-3.189908600E1,-3.747094345E1,-1.566858292E1
2.264127167E0,-3.196837616E1,-3.735342407E1,-1.588214302E1
2.274177167E0,-3.201735687E1,-3.724451447E1,-1.592038345E1
