"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.686212542E0,-1.899140477E0,1.396799684E0,1.071552932E-1
2.696261542E0,-1.782741189E0,1.352057576E0,8.743192255E-2
2.706311542E0,-1.566276431E0,1.306182742E0,7.139906287E-2
2.716360542E0,-1.324593544E0,1.223441601E0,4.532485828E-2
2.726410542E0,-1.117426872E0,1.092243671E0,6.072998047E-3
2.736460542E0,-9.654147625E-1,9.173173308E-1,-3.267493099E-2
2.746509542E0,-8.606069684E-1,7.181507349E-1,-4.610887915E-2
2.756559542E0,-8.081269860E-1,5.552140474E-1,-2.950699627E-2
2.766609542E0,-7.937059402E-1,4.343582690E-1,1.621068269E-2
2.776658542E0,-8.259179592E-1,3.507850766E-1,5.260597542E-2
2.786708542E0,-8.950210810E-1,2.815961540E-1,7.217907906E-2
2.796758542E0,-9.727795124E-1,2.865869105E-1,5.828669667E-2
2.806807542E0,-1.011659145E0,3.125990629E-1,4.838998988E-2
2.816857542E0,-9.797941446E-1,3.521477878E-1,4.969307780E-2
2.826906542E0,-9.036103487E-1,4.168265760E-1,5.839784443E-2
2.836956542E0,-8.118908405E-1,4.890435338E-1,6.619797647E-2
2.847006542E0,-7.227218747E-1,5.461133718E-1,5.998352543E-2
2.857055542E0,-6.526530385E-1,5.629719496E-1,4.059438035E-2
2.867105542E0,-6.178607345E-1,5.837612152E-1,2.987088263E-2
2.877155542E0,-6.150598526E-1,5.929856300E-1,2.668600902E-2
2.887204542E0,-6.489928961E-1,5.970212221E-1,1.872543618E-2
2.897254542E0,-6.677168012E-1,5.684990287E-1,5.901784636E-3
2.907303542E0,-6.710811853E-1,5.034419298E-1,1.002678275E-2
2.917353542E0,-6.451947093E-1,4.769913852E-1,4.759839177E-2
2.927403542E0,-6.349540949E-1,4.785380363E-1,9.500768036E-2
2.937452542E0,-6.431028247E-1,5.033549666E-1,1.086462662E-1
2.947502542E0,-6.567237377E-1,5.196611881E-1,9.504224360E-2
2.957552542E0,-6.698155999E-1,5.209611058E-1,9.088425338E-2
2.967601542E0,-6.834219694E-1,5.182060003E-1,1.284040064E-1
2.977651542E0,-7.071078420E-1,5.126245022E-1,1.795484126E-1
2.987701542E0,-7.038291097E-1,5.186373591E-1,2.097926885E-1
2.997750542E0,-6.992554069E-1,4.718298614E-1,2.123117745E-1
3.007800542E0,-6.893785000E-1,4.178996682E-1,1.876575351E-1
3.017849542E0,-6.719896197E-1,4.017627835E-1,1.726130694E-1
3.027899542E0,-6.509562135E-1,3.964432478E-1,1.752867848E-1
3.037949542E0,-6.167113781E-1,3.911795318E-1,1.768250167E-1
3.047998542E0,-5.734713674E-1,4.058360457E-1,1.807738692E-1
3.058048542E0,-5.098140836E-1,4.294939935E-1,1.845904440E-1
3.068098542E0,-4.629892409E-1,4.043237865E-1,1.621630639E-1
3.078147542E0,-4.111918211E-1,3.630035222E-1,1.379906237E-1
3.088197542E0,-3.791828156E-1,3.147414029E-1,1.237717494E-1
3.098247542E0,-3.587981761E-1,2.728996873E-1,1.213232353E-1
3.108296542E0,-3.582047522E-1,2.167064250E-1,1.099323034E-1
3.118346542E0,-3.591389954E-1,1.724079400E-1,1.014472097E-1
3.128395542E0,-3.561955988E-1,1.606721133E-1,9.735281020E-2
3.138445542E0,-3.288396001E-1,1.663395762E-1,9.467180073E-2
3.148495542E0,-2.922604084E-1,1.595892012E-1,8.231003582E-2
3.158544542E0,-2.584885955E-1,1.530665904E-1,6.716277450E-2
3.168594542E0,-2.245443165E-1,1.436847448E-1,5.748493597E-2
3.178644542E0,-1.973845959E-1,1.341916323E-1,3.874107450E-2
3.188693542E0,-1.770012081E-1,1.194823906E-1,1.705170423E-2
3.198743542E0,-1.653514802E-1,9.515574574E-2,5.073869601E-3
3.208792542E0,-1.587067246E-1,6.655830145E-2,-4.860684276E-3
3.218842542E0,-1.442404389E-1,4.457764328E-2,-1.392315514E-2
3.228892542E0,-1.187956184E-1,2.721416950E-2,-2.462549135E-2
3.238941542E0,-1.042217314E-1,1.393245067E-2,-2.660208941E-2
3.248991542E0,-7.976540923E-2,2.267436683E-2,-2.719572186E-2
3.259041542E0,-4.287370667E-2,4.086109251E-2,-1.755427942E-2
3.269090542E0,4.902412184E-4,3.973398730E-2,-1.310144924E-2
3.279140542E0,2.682703920E-2,1.637833193E-2,-2.283077687E-2
3.289190542E0,3.836347163E-2,-9.697892703E-3,-2.679953165E-2
3.299239542E0,3.781379759E-2,-3.332252800E-2,-2.713349275E-2
3.309289542E0,2.895983681E-2,-5.056986958E-2,-2.965631709E-2
3.319338542E0,2.707458474E-2,-5.457819626E-2,-3.462018445E-2
3.329388542E0,2.388944477E-2,-4.744012281E-2,-4.251805320E-2
3.339438542E0,2.753371373E-2,-3.678188846E-2,-4.497135803E-2
3.349487542E0,3.838307410E-2,-1.176381111E-2,-3.537667915E-2
3.359537542E0,4.708468542E-2,9.418639820E-4,-2.867057361E-2
3.369587542E0,5.875247344E-2,6.730187684E-3,-3.082552738E-2
3.379636542E0,5.713859573E-2,-7.491358556E-3,-3.483225405E-2
3.389686542E0,4.953345656E-2,-2.408994362E-2,-3.366027772E-2
3.399736542E0,3.993995115E-2,-3.814370930E-2,-3.231618181E-2
3.409785542E0,3.100056574E-2,-5.078728497E-2,-3.273192048E-2
3.419835083E0,3.070602193E-2,-6.771805882E-2,-3.682493418E-2
3.429884083E0,3.637291864E-2,-6.729284674E-2,-3.726992011E-2
3.439934083E0,3.993276507E-2,-6.314124912E-2,-3.246824071E-2
3.449984083E0,4.520092532E-2,-7.417824864E-2,-3.261222690E-2
3.460033083E0,5.099782720E-2,-8.491212130E-2,-3.891380131E-2
3.470083083E0,6.087044626E-2,-8.644246310E-2,-3.400664777E-2
3.480133083E0,6.895260513E-2,-9.013413638E-2,-3.211393952E-2
3.490182083E0,9.013634920E-2,-1.059030890E-1,-3.869797662E-2
3.500232083E0,1.150864363E-1,-1.314340085E-1,-4.981534183E-2
3.510282083E0,1.374723315E-1,-1.607573032E-1,-5.857812241E-2
3.520331083E0,1.653090119E-1,-1.838343889E-1,-5.700925365E-2
3.530381083E0,1.896650642E-1,-2.003102750E-1,-5.212670192E-2
3.540430083E0,2.058182061E-1,-2.188338935E-1,-4.994104430E-2
3.550480083E0,2.131632715E-1,-2.168583572E-1,-4.666488990E-2
3.560530083E0,2.222582251E-1,-2.276217788E-1,-5.267324671E-2
3.570579083E0,2.467443645E-1,-2.508295178E-1,-5.912179500E-2
3.580629083E0,2.919102311E-1,-2.949458361E-1,-5.605116859E-2
3.590679083E0,3.260435164E-1,-3.630635738E-1,-5.111182109E-2
3.600728083E0,3.530804515E-1,-4.411687553E-1,-3.478797898E-2
3.610778083E0,3.780919015E-1,-5.203892589E-1,-1.245804783E-2
3.620828083E0,3.980536461E-1,-5.733597875E-1,-5.018773954E-3
3.630877083E0,4.082249701E-1,-6.424035430E-1,1.184735354E-2
3.640927083E0,4.263054132E-1,-6.800454259E-1,4.619334266E-2
3.650976083E0,4.545909762E-1,-6.926322579E-1,7.950486988E-2
3.661026083E0,5.075916052E-1,-7.282616496E-1,1.073045433E-1
3.671076083E0,5.594984293E-1,-7.702217102E-1,1.368840337E-1
3.681125083E0,5.954005122E-1,-8.061557412E-1,1.777422428E-1
3.691175083E0,6.173717380E-1,-8.401129842E-1,2.166339010E-1
3.701225083E0,6.481764913E-1,-8.492937088E-1,2.572782338E-1
3.711274083E0,6.993334889E-1,-8.232297897E-1,3.077885211E-1
3.721324083E0,7.721847892E-1,-7.996181846E-1,3.603971601E-1
3.731374083E0,8.318436146E-1,-7.521519065E-1,4.293508530E-1
3.741423083E0,8.846541047E-1,-7.234446406E-1,4.979062378E-1
3.751473083E0,9.208999872E-1,-6.864385009E-1,5.489515662E-1
3.761522083E0,9.670181870E-1,-6.764804125E-1,6.044012308E-1
3.771572083E0,1.016661048E0,-7.841793299E-1,6.500514150E-1
3.781622083E0,1.129397631E0,-1.061494827E0,6.867468357E-1
3.791671083E0,1.300058484E0,-1.473399758E0,7.438172102E-1
3.801721083E0,1.489497066E0,-1.893524051E0,8.328347206E-1
3.811771083E0,1.654011726E0,-2.230261087E0,9.514495134E-1
3.821820083E0,1.767500758E0,-2.404585600E0,1.064016581E0
3.831870083E0,1.843006253E0,-2.373696327E0,1.147062063E0
3.841920083E0,1.915736079E0,-2.142853498E0,1.192176342E0
3.851969083E0,1.969480276E0,-1.800405264E0,1.208470702E0
3.862019083E0,2.056016445E0,-1.397218704E0,1.213889241E0
3.872068083E0,2.139206648E0,-9.561230540E-1,1.224618793E0
