"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.737778167E0,3.017125854E0,9.148525543E0,1.875300293E0
1.747828167E0,3.054098969E0,9.165889435E0,1.931882629E0
1.757878167E0,3.090323639E0,9.132808228E0,2.038311310E0
1.767927167E0,3.119962006E0,9.087751923E0,2.099384308E0
1.777977167E0,3.184926910E0,9.037755890E0,2.151475983E0
1.788026167E0,3.220103760E0,9.005273438E0,2.150428162E0
1.798076167E0,3.237617340E0,8.982520752E0,2.074386292E0
1.808126167E0,3.243006134E0,8.974587250E0,2.045646057E0
1.818175167E0,3.197051697E0,9.022637329E0,1.995200958E0
1.828225167E0,3.178041229E0,9.138197021E0,1.948198700E0
1.838275167E0,3.183579712E0,9.160500641E0,1.923500061E0
1.848324167E0,3.136128387E0,9.144184570E0,1.911824341E0
1.858374167E0,3.130440216E0,9.148675232E0,1.862876129E0
1.868423167E0,3.184328156E0,9.121731262E0,1.828896790E0
1.878473167E0,3.178939362E0,9.052874451E0,1.820963287E0
1.888523167E0,3.096161499E0,9.015452271E0,1.806892548E0
1.898572167E0,3.118764496E0,9.004375305E0,1.932032318E0
1.908622167E0,3.129991150E0,8.984766083E0,2.011367340E0
1.918672167E0,3.105891266E0,8.981772308E0,2.048939209E0
1.928721167E0,3.185226288E0,8.988957367E0,2.032024384E0
1.938771167E0,3.269351349E0,9.041049042E0,1.949994965E0
1.948821167E0,3.261268158E0,9.088350677E0,1.794318695E0
1.958870167E0,3.171903992E0,9.075178070E0,1.713636475E0
1.968920167E0,3.124752045E0,9.067693634E0,1.694176941E0
1.978969167E0,3.123704224E0,9.095535736E0,1.720522156E0
1.989019167E0,3.116668854E0,9.112899628E0,1.741179199E0
1.999069167E0,3.108136597E0,9.132059784E0,1.717528381E0
2.009118167E0,3.143612823E0,9.122779083E0,1.837279358E0
2.019168167E0,3.123105469E0,9.050180054E0,2.064057770E0
2.029218167E0,3.113525391E0,9.021290131E0,2.084565125E0
2.039267167E0,3.204536133E0,9.094787292E0,2.071392517E0
2.049317167E0,3.241209869E0,9.177714844E0,2.009571075E0
2.059366167E0,3.189567261E0,9.232650604E0,1.914668427E0
2.069416167E0,3.088527374E0,9.246571655E0,1.836680603E0
2.079466167E0,3.012485504E0,9.243278503E0,1.752854919E0
2.089515167E0,2.921474762E0,9.190288696E0,1.703008575E0
2.099565167E0,2.824925537E0,9.073082428E0,1.761686554E0
2.109615167E0,2.840193787E0,8.958720245E0,1.850451965E0
2.119664167E0,2.873873749E0,8.819060669E0,1.879641266E0
2.129714167E0,2.855611725E0,8.768316193E0,1.826651459E0
2.139763167E0,2.870281219E0,8.815468140E0,1.856439514E0
2.149813167E0,2.945275269E0,8.896898804E0,1.893412628E0
2.159863167E0,3.063379669E0,9.021140442E0,1.821412354E0
2.169912167E0,3.164269867E0,9.107361145E0,1.778451691E0
2.179962167E0,3.197351074E0,9.106313324E0,1.746567993E0
2.190012167E0,3.218008118E0,9.049431610E0,1.717229004E0
2.200061167E0,3.228486328E0,9.044042816E0,1.772015076E0
2.210111167E0,3.213367767E0,9.042246552E0,1.809437256E0
2.220161167E0,3.269351349E0,8.991352386E0,1.953737183E0
2.230210167E0,3.338208160E0,8.921747131E0,2.140997772E0
2.240260167E0,3.419638824E0,8.941356354E0,2.278561707E0
2.250309167E0,3.507955170E0,8.984466705E0,2.439028015E0
2.260359167E0,3.522325287E0,9.045988770E0,2.457739105E0
2.270409167E0,3.548520813E0,9.126820679E0,2.446512451E0
2.280458167E0,3.624412994E0,9.176068268E0,2.437381439E0
2.290508167E0,3.648512878E0,9.229357452E0,2.414179688E0
2.300558167E0,3.605402527E0,9.259744263E0,2.340233459E0
2.310607167E0,3.535348206E0,9.243428192E0,2.293231201E0
2.320657167E0,3.535946960E0,9.166488190E0,2.262545013E0
2.330706167E0,3.518732758E0,9.052275696E0,2.251018982E0
2.340756167E0,3.449576569E0,8.893006897E0,2.348466339E0
2.350806167E0,3.452270966E0,8.734187164E0,2.466421051E0
2.360855167E0,3.442092133E0,8.666827240E0,2.497406616E0
2.370905167E0,3.367547150E0,8.669072571E0,2.547702026E0
2.380955167E0,3.327280884E0,8.681047668E0,2.481689301E0
2.391004167E0,3.346890106E0,8.663983154E0,2.464924164E0
2.401054167E0,3.417543182E0,8.615184631E0,2.463726654E0
2.411104542E0,3.472329254E0,8.497978363E0,2.522105255E0
2.421153542E0,3.552113342E0,8.339458008E0,2.521356812E0
2.431203542E0,3.688330078E0,8.204289093E0,2.568658447E0
2.441252542E0,3.822750549E0,8.103698273E0,2.540816345E0
2.451302542E0,3.874542847E0,8.032745819E0,2.450703735E0
2.461352542E0,3.855382690E0,8.012238464E0,2.323318634E0
2.471401542E0,3.824097748E0,7.996521149E0,2.161505127E0
2.481451542E0,3.803141327E0,7.948321381E0,1.889820099E0
2.491501542E0,3.720213776E0,7.936645660E0,1.704056396E0
2.501550542E0,3.630699921E0,7.980055389E0,1.597777405E0
2.511600542E0,3.578308868E0,8.013885040E0,1.664987640E0
2.521649542E0,3.563190308E0,8.024063873E0,1.365909576E0
2.531699542E0,3.511996765E0,8.061486053E0,1.202898560E0
2.541749542E0,3.502716064E0,8.123008118E0,1.015787659E0
2.551798542E0,3.511398010E0,8.150101776E0,9.656419373E-1
2.561848542E0,3.601061554E0,8.106093292E0,6.370751953E-1
2.571898542E0,3.819756775E0,8.020920410E0,2.312690735E-1
2.581947542E0,4.070934448E0,7.837551727E0,1.811233521E-1
2.591997542E0,4.164938965E0,7.606582031E0,7.036866760E-1
2.602047542E0,4.131259003E0,7.363038483E0,1.758692780E0
2.612096542E0,4.155059509E0,7.216642914E0,2.650238800E0
2.622146542E0,4.213887177E0,7.169041901E0,3.288062439E0
2.632195542E0,4.238436127E0,7.177873535E0,3.762425995E0
2.642245542E0,4.205205231E0,7.207661591E0,4.139641571E0
2.652295542E0,4.171974335E0,7.229216766E0,4.456532593E0
2.662344542E0,4.143683167E0,7.219187622E0,4.692442017E0
2.672394542E0,4.027075653E0,7.162156219E0,4.973856812E0
2.682444542E0,3.909570007E0,7.066954193E0,5.349425812E0
2.692493542E0,3.861519928E0,6.879693604E0,5.810018005E0
2.702543542E0,3.810476074E0,6.630461884E0,6.622378693E0
2.712592542E0,3.661685486E0,6.366410980E0,7.590864716E0
2.722642542E0,3.417543182E0,6.190826111E0,8.056396637E0
2.732692542E0,3.085234222E0,6.158343658E0,8.062982941E0
2.742741542E0,2.716850281E0,6.232439575E0,7.925568695E0
2.752791542E0,2.366129608E0,6.315965881E0,7.801027679E0
2.762841542E0,2.153122559E0,6.327491913E0,7.740403748E0
2.772890542E0,2.141895905E0,6.327641602E0,7.600893860E0
2.782940542E0,2.287093964E0,6.320606232E0,7.447013855E0
2.792990542E0,2.466870117E0,6.290518799E0,7.329957275E0
2.803039542E0,2.638413391E0,6.198759613E0,7.255861359E0
2.813089542E0,2.816542969E0,6.079906769E0,7.445367279E0
2.823138542E0,2.882106628E0,5.943690033E0,7.697293396E0
2.833188542E0,2.867437134E0,5.838758240E0,7.887398071E0
2.843238542E0,2.787054291E0,5.773493958E0,7.966583405E0
2.853287542E0,2.576591949E0,5.663472748E0,7.909552002E0
2.863337542E0,2.289189606E0,5.572611694E0,7.759114838E0
2.873387542E0,1.995500336E0,5.551355896E0,7.489076385E0
2.883436542E0,1.809137878E0,5.509742432E0,7.200626221E0
2.893486542E0,1.902244263E0,5.467230835E0,6.935976563E0
2.903535542E0,2.011367340E0,5.429808655E0,7.260202332E0
2.913585542E0,1.910177765E0,5.338947601E0,7.577991486E0
2.923635542E0,1.793869629E0,5.244793396E0,7.842790833E0
2.933684542E0,1.958377533E0,5.176984406E0,7.728578339E0
2.943734542E0,2.298619995E0,5.210065613E0,7.579188995E0
2.953784542E0,2.475402374E0,5.321434021E0,7.707172852E0
2.963833542E0,2.278711395E0,5.367837524E0,7.974217529E0
2.973883542E0,1.903591461E0,5.342091064E0,8.307274933E0
2.983933542E0,1.813029785E0,5.341791687E0,8.465944977E0
2.993982542E0,1.976639557E0,5.343438263E0,8.631500702E0
3.004032542E0,2.067949677E0,5.262306976E0,8.688532104E0
3.014081542E0,2.130968628E0,5.117408295E0,8.880133667E0
3.024131542E0,2.214195557E0,4.999453583E0,9.055718536E0
3.034181542E0,2.312391357E0,4.892875214E0,9.162596283E0
3.044230542E0,2.346221008E0,4.807253265E0,9.295070801E0
3.054280542E0,2.342329102E0,4.734504547E0,9.411229248E0
3.064330542E0,2.422113190E0,4.672683105E0,9.495354309E0
3.074379542E0,2.463876343E0,4.639901276E0,9.421408081E0
3.084429542E0,2.332299957E0,4.614304504E0,9.383237457E0
3.094479542E0,2.113155670E0,4.565356293E0,9.295220490E0
3.104528542E0,2.039209442E0,4.496200104E0,9.140592041E0
3.114578542E0,2.060315552E0,4.437671814E0,9.071884918E0
3.124627542E0,2.086361389E0,4.365970917E0,9.140442352E0
3.134677542E0,2.145338745E0,4.292773132E0,9.220076752E0
3.144727542E0,2.237996063E0,4.241579590E0,9.351952515E0
3.154776542E0,2.285896454E0,4.199816437E0,9.384734344E0
3.164826542E0,2.246079254E0,4.201912079E0,9.381740570E0
3.174876542E0,2.242935791E0,4.226760406E0,9.323511658E0
3.184925542E0,2.255060577E0,4.248315582E0,9.259893951E0
3.194975542E0,2.218985596E0,4.237987061E0,9.231752472E0
3.205024542E0,2.127376099E0,4.258644104E0,9.150621185E0
3.215074542E0,2.051633606E0,4.279450836E0,9.156758423E0
3.225124542E0,1.988315277E0,4.254452820E0,9.174721069E0
3.235173542E0,1.990710297E0,4.196373596E0,9.157357178E0
3.245223542E0,2.031126251E0,4.165088654E0,9.088799744E0
3.255273542E0,2.034569092E0,4.178710327E0,9.084758148E0
3.265322542E0,2.028731232E0,4.193379822E0,9.097631378E0
3.275372542E0,1.996697845E0,4.224814453E0,9.083111572E0
3.285422542E0,1.921703796E0,4.251608734E0,8.975186005E0
3.295471542E0,1.852248230E0,4.263134766E0,8.891959076E0
3.305521542E0,1.829196167E0,4.290078735E0,8.850046234E0
3.315570542E0,1.865720215E0,4.344715118E0,8.796757050E0
3.325620542E0,1.908830566E0,4.387077026E0,8.824599152E0
3.335670542E0,1.931583252E0,4.373455353E0,8.774453430E0
3.345719542E0,1.957329712E0,4.333638153E0,8.703800354E0
3.355769542E0,1.915716248E0,4.300107880E0,8.694669342E0
3.365819542E0,1.862576752E0,4.326602783E0,8.665629730E0
3.375868542E0,1.813179474E0,4.368216248E0,8.651409302E0
3.385918542E0,1.781146088E0,4.394112396E0,8.590036926E0
3.395968542E0,1.777852936E0,4.400249634E0,8.526119843E0
3.406017542E0,1.783990173E0,4.372557220E0,8.506660309E0
3.416067083E0,1.818568268E0,4.339326324E0,8.512797546E0
3.426116083E0,1.899400177E0,4.364024963E0,8.570727081E0
3.436166083E0,1.943558350E0,4.418511658E0,8.655301208E0
3.446216083E0,1.966011658E0,4.467459869E0,8.700656891E0
3.456265083E0,2.021396484E0,4.484973450E0,8.714128876E0
3.466315083E0,2.028132477E0,4.461921387E0,8.759933624E0
3.476365083E0,1.990859985E0,4.435725861E0,8.871152344E0
3.486414083E0,2.003733215E0,4.466561737E0,8.905580750E0
3.496464083E0,2.094145203E0,4.541705475E0,8.966953125E0
3.506514083E0,2.106120300E0,4.603377228E0,9.073980560E0
3.516563083E0,2.050136719E0,4.590054932E0,9.060957642E0
3.526613083E0,1.996398468E0,4.555027771E0,9.102720795E0
3.536662083E0,1.994602203E0,4.550237732E0,9.098080444E0
3.546712083E0,2.057022400E0,4.549040222E0,8.999285889E0
3.556762083E0,2.124232635E0,4.552483063E0,8.900940399E0
3.566811083E0,2.126328278E0,4.619094543E0,8.951086121E0
3.576861083E0,2.020348663E0,4.788242798E0,9.224866791E0
3.586911083E0,1.792672119E0,4.930297394E0,9.483379211E0
3.596960083E0,1.656006317E0,5.033732300E0,9.466464386E0
3.607010083E0,1.637145538E0,5.096451874E0,9.456584930E0
3.617060083E0,1.616338806E0,5.153183899E0,9.431287537E0
3.627109083E0,1.627116394E0,5.218897247E0,9.388027496E0
3.637159083E0,1.650467834E0,5.282365265E0,9.344019012E0
3.647208083E0,1.694626007E0,5.324427795E0,9.370663605E0
3.657258083E0,1.725761261E0,5.413043518E0,9.572444000E0
3.667308083E0,1.632505188E0,5.546416168E0,9.757309570E0
3.677357083E0,1.521585846E0,5.679190063E0,9.776170349E0
3.687407083E0,1.502874756E0,5.773194580E0,9.674082642E0
3.697457083E0,1.534010010E0,5.777086487E0,9.525890808E0
3.707506083E0,1.560205536E0,5.727838898E0,9.473948822E0
3.717556083E0,1.586401062E0,5.668711853E0,9.553583221E0
3.727606083E0,1.553020477E0,5.667514343E0,9.547146606E0
3.737655083E0,1.416055298E0,5.783822479E0,9.370813293E0
3.747705083E0,1.384321289E0,5.972430267E0,9.186845856E0
3.757754083E0,1.453627167E0,6.089636536E0,9.082363129E0
3.767804083E0,1.509311371E0,6.026467896E0,8.868607635E0
3.777854083E0,1.452729034E0,5.876030731E0,8.657546539E0
3.787903083E0,1.140029297E0,5.792803802E0,8.627459106E0
3.797953083E0,6.755451965E-1,5.704487457E0,8.604706421E0
3.808003083E0,4.309538269E-1,5.543721771E0,8.436755676E0
3.818052083E0,7.304809570E-1,5.407355347E0,7.946076050E0
3.828102083E0,1.488654327E0,5.388494568E0,7.322323151E0
3.838152083E0,2.414479065E0,5.459896088E0,6.759493561E0
3.848201083E0,3.348836060E0,5.413642273E0,6.351891174E0
3.858251083E0,4.093836823E0,5.297932892E0,5.896538086E0
3.868300083E0,4.273163910E0,5.262756042E0,5.889053650E0
3.878350083E0,4.139940948E0,5.241649933E0,5.723647614E0
3.888400083E0,4.394561462E0,5.001100159E0,5.426665192E0
3.898449083E0,4.615951080E0,4.625830536E0,4.993615723E0
3.908499083E0,4.404590607E0,4.397704926E0,4.476441193E0
3.918549083E0,3.979025574E0,4.606071625E0,3.841461639E0
3.928598083E0,3.806733856E0,5.111271057E0,3.255879364E0
3.938648083E0,4.143234100E0,5.360802155E0,2.645448761E0
3.948698083E0,4.828059998E0,5.008584595E0,2.333347778E0
3.958747083E0,5.447172546E0,4.340673523E0,2.064506836E0
3.968797083E0,5.927523651E0,3.793860626E0,1.890418854E0
3.978846083E0,6.424190826E0,3.571872253E0,1.502575378E0
3.988896083E0,6.780300293E0,3.578608246E0,1.062490540E0
3.998946083E0,6.865622864E0,3.938310242E0,1.249900818E-1
4.008995083E0,6.955885162E0,4.465214539E0,-9.478289795E-1
4.019045083E0,7.363337860E0,4.712200928E0,-2.173330536E0
4.029095083E0,7.873626709E0,4.867428131E0,-3.757635956E0
4.039144083E0,8.369695129E0,5.212161255E0,-4.775968323E0
4.049194083E0,8.830736389E0,5.357509003E0,-4.956043854E0
4.059244083E0,9.020841064E0,4.971012726E0,-4.393513641E0
4.069293083E0,8.842861176E0,4.278852081E0,-3.771706696E0
4.079343083E0,8.724008331E0,3.698209534E0,-3.421435089E0
4.089392083E0,8.537496185E0,3.482657776E0,-3.171305237E0
4.099442083E0,8.545579376E0,3.712579651E0,-3.591780853E0
4.109492083E0,9.014703827E0,3.978576508E0,-4.498146057E0
4.119541083E0,9.480535126E0,4.151616669E0,-5.093458099E0
4.129591083E0,9.717342682E0,4.287983093E0,-6.247707825E0
4.139641083E0,9.571994934E0,4.609215088E0,-7.312443695E0
4.149690083E0,9.565558319E0,4.542004852E0,-8.072413330E0
4.159740083E0,9.432934113E0,4.028572540E0,-7.727680206E0
4.169790083E0,8.950337677E0,3.196452942E0,-6.187532959E0
4.179839083E0,8.281378784E0,2.127076721E0,-3.660937042E0
4.189889083E0,7.533384247E0,1.168919220E0,-5.969586182E-1
4.199939083E0,7.736212463E0,5.102888489E-1,1.349877914E1
4.209988083E0,3.115770721E0,-4.078568573E0,7.356392303E1
4.220038083E0,-7.082671509E0,-1.739008713E1,7.607330475E0
4.230087083E0,-7.165599060E-1,-3.367547150E0,-5.482349396E0
4.240137083E0,2.143243103E0,1.341495346E1,2.617681503E1
4.250187083E0,4.193828888E0,1.914593582E1,1.940923828E1
4.260236083E0,7.193740540E0,1.362406860E1,1.202060303E1
4.270286083E0,7.714357910E0,4.359833679E0,8.678952026E0
4.280336083E0,7.458240509E0,-7.346722412E-1,1.070962921E1
4.290385083E0,7.167095947E0,-4.840933228E-1,1.217867432E1
