"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.207309250E0,1.452230290E-2,2.721416531E-3,1.798672834E-3
3.217360250E0,2.489604056E-3,5.759271327E-3,-1.311667729E-3
3.227411250E0,-6.052752025E-3,3.474811558E-3,-1.233475842E-2
3.237462250E0,-2.151625976E-2,-4.325111210E-2,-4.177531227E-2
3.247513250E0,-4.009100795E-2,-1.104352102E-1,-7.302057743E-2
3.257563250E0,-4.971631616E-2,-1.694522202E-1,-1.008820683E-1
3.267614250E0,-4.391728342E-2,-1.790987253E-1,-1.184304357E-1
3.277665250E0,-3.538424522E-2,-1.563226283E-1,-1.281898320E-1
3.287716250E0,-1.707421243E-2,-1.025992110E-1,-1.413008422E-1
3.297766250E0,1.475221477E-2,-6.382875890E-2,-1.893471777E-1
3.307817250E0,4.256387427E-2,-9.392380714E-2,-2.648510039E-1
3.317868250E0,-3.109519556E-2,-2.315303534E-1,-1.056092978E-1
3.327919250E0,-2.574135661E-1,-6.366599798E-1,-1.672638804E-1
3.337970250E0,-1.240591258E-1,-7.614412308E-1,-3.070276976E-1
3.348020250E0,-6.191080809E-2,-1.062006593E0,-3.309040070E-1
3.358071250E0,6.413121242E-3,-1.335262656E0,-3.636547625E-1
3.368122250E0,1.656070352E-1,-1.480117083E0,-4.539460242E-1
3.378173250E0,3.847943842E-1,-1.610715508E0,-5.140122175E-1
3.388223250E0,6.110935807E-1,-1.708301544E0,-5.028160214E-1
3.398274250E0,6.594678760E-1,-2.008877754E0,-3.696984053E-1
3.408325250E0,6.289174557E-1,-2.325666189E0,-3.915496469E-1
3.418376250E0,7.096211910E-1,-2.703560114E0,-3.655235171E-1
3.428427250E0,9.210221171E-1,-2.848426580E0,-3.362966776E-1
3.438477250E0,1.044096828E0,-2.953184366E0,-3.256655931E-1
3.448528250E0,1.069050074E0,-3.082815170E0,-3.181408346E-1
3.458579250E0,1.122210145E0,-3.191861391E0,-2.688400149E-1
3.468630250E0,1.157488227E0,-3.346154690E0,-2.702882290E-1
3.478680250E0,1.185138464E0,-3.395770073E0,-3.605464399E-1
3.488731250E0,1.184406400E0,-3.490629196E0,-6.439059377E-1
3.498782250E0,1.248426676E0,-3.640461922E0,-1.079352617E0
3.508833250E0,1.467837095E0,-3.764190435E0,-1.458104491E0
3.518884250E0,1.825750113E0,-3.986215353E0,-1.692112684E0
3.528934250E0,2.246973038E0,-4.249975204E0,-1.811334133E0
3.538985250E0,2.641840458E0,-4.533032417E0,-1.922166348E0
3.549036250E0,2.957163811E0,-4.894940376E0,-2.068230629E0
3.559087250E0,3.182574749E0,-5.182108402E0,-2.053993940E0
3.569137250E0,3.368651628E0,-5.608949184E0,-2.170711040E0
3.579188250E0,3.446206570E0,-5.793839931E0,-2.406757355E0
3.589239250E0,3.319804668E0,-5.766157627E0,-2.808300495E0
3.599290250E0,3.061993837E0,-6.025547981E0,-3.148506165E0
3.609340250E0,2.817577600E0,-6.470336914E0,-3.390051603E0
3.619391250E0,2.600842953E0,-6.962975502E0,-3.649350882E0
3.629442250E0,2.308568478E0,-7.330218792E0,-4.004074097E0
3.639493250E0,1.923530340E0,-7.613932610E0,-4.326334953E0
3.649544250E0,1.509695053E0,-7.863353729E0,-4.524884224E0
3.659594250E0,1.044135094E0,-8.337791443E0,-4.630045891E0
3.669645250E0,5.759025812E-1,-8.813796997E0,-4.623875618E0
3.679696250E0,1.249412149E-1,-9.017283440E0,-4.497275829E0
3.689747250E0,-3.758318722E-1,-8.830196381E0,-4.310790539E0
3.699797250E0,-8.719518781E-1,-8.495437622E0,-4.019596577E0
3.709848250E0,-1.285538554E0,-8.294556618E0,-3.657533884E0
3.719899250E0,-1.551946878E0,-8.259933472E0,-3.370934010E0
3.729950250E0,-1.686745763E0,-8.297314644E0,-3.159155369E0
3.740001250E0,-1.785210133E0,-8.302586555E0,-2.854433298E0
3.750051250E0,-1.825922966E0,-8.084590912E0,-2.534387589E0
3.760102250E0,-1.801010132E0,-7.662186623E0,-1.995794535E0
3.770153250E0,-1.929037809E0,-6.664775372E0,-1.213049650E0
3.780204250E0,-2.233673096E0,-5.264022827E0,-4.071218967E-1
3.790254250E0,-2.631982327E0,-3.915129185E0,1.633093655E-1
3.800305250E0,-2.554403305E0,-2.750752926E0,4.859384596E-1
3.810356250E0,-1.876902103E0,-1.935899377E0,4.988276064E-1
3.820407250E0,-8.880530000E-1,-1.606293917E0,2.784710526E-1
