"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.288715862E1,1.195687485E1,-3.010067749E1,-2.810629272E1
1.289714262E1,1.248328018E1,-3.013711548E1,-2.820199585E1
1.290712662E1,1.248328018E1,-3.013711548E1,-2.820199585E1
1.291710962E1,1.326010132E1,-3.011236572E1,-2.795422363E1
1.292709362E1,1.430350494E1,-3.018075562E1,-2.717343140E1
1.293707662E1,1.560092163E1,-3.055172729E1,-2.631710815E1
1.294706062E1,1.686753845E1,-3.069528198E1,-2.511581421E1
1.295704462E1,1.834942627E1,-3.111962891E1,-2.387258911E1
1.296702762E1,1.991241074E1,-3.114797974E1,-2.222207642E1
1.297701163E1,2.186397552E1,-3.106787109E1,-2.042999268E1
1.298699562E1,2.396540833E1,-3.052993774E1,-1.866918945E1
1.299697863E1,2.620138550E1,-2.979516602E1,-1.658859253E1
1.300696262E1,2.843978500E1,-2.860144043E1,-1.457540894E1
1.301694563E1,3.070104599E1,-2.707150269E1,-1.256710815E1
1.302692962E1,3.287275314E1,-2.480502319E1,-1.029901123E1
1.303691363E1,3.472658539E1,-2.243508911E1,-8.530578613E0
1.304689662E1,3.624433899E1,-1.979016113E1,-7.456359863E0
1.305688063E1,3.722707367E1,-1.693710327E1,-6.914154053E0
1.306686462E1,3.815282059E1,-1.413168335E1,-7.552856445E0
1.307684763E1,3.870938110E1,-1.110476685E1,-8.413879395E0
1.308683162E1,3.893060303E1,-8.314239502E0,-9.430084229E0
1.309681562E1,3.888745117E1,-5.666290283E0,-1.110757446E1
1.310679862E1,3.862373352E1,-3.293334961E0,-1.280801392E1
1.311678262E1,3.800516510E1,-1.027313232E0,-1.480737305E1
1.312676562E1,3.728269577E1,6.741943359E-1,-1.665078735E1
1.313674962E1,3.648169327E1,1.781250000E0,-1.860873413E1
1.314673362E1,3.567810822E1,2.473510742E0,-1.978311157E1
1.315671662E1,3.512592697E1,2.453247070E0,-2.095394897E1
1.316670062E1,3.492919159E1,1.957611084E0,-2.161013794E1
1.317668462E1,3.484519958E1,8.742980957E-1,-2.180050659E1
1.318666762E1,3.484519958E1,8.742980957E-1,-2.180050659E1
1.319665162E1,3.480532455E1,-4.778747559E-1,-2.209152222E1
1.320663562E1,3.478228378E1,-2.235412598E0,-2.199792480E1
1.321661862E1,3.477611923E1,-4.211639404E0,-2.207153320E1
1.322660262E1,3.468633652E1,-6.440216064E0,-2.190933228E1
1.323658562E1,3.449524307E1,-8.797241211E0,-2.157226562E1
1.324656963E1,3.409862900E1,-1.117156982E1,-2.128176880E1
1.325655362E1,3.355603027E1,-1.373211670E1,-2.134927368E1
1.326653663E1,3.265169525E1,-1.612127686E1,-2.115927124E1
1.327652062E1,3.162756348E1,-1.867059326E1,-2.126504517E1
1.328650463E1,3.049697113E1,-2.076803589E1,-2.108746338E1
1.329648762E1,2.897523117E1,-2.285296631E1,-2.151577759E1
1.330647163E1,2.731702805E1,-2.479357910E1,-2.170657349E1
1.331645462E1,2.525651550E1,-2.652813721E1,-2.211932373E1
1.332643863E1,2.338628006E1,-2.802014160E1,-2.270428467E1
1.333642262E1,2.131953049E1,-2.905279541E1,-2.363372803E1
1.334640563E1,1.904304504E1,-2.993197632E1,-2.435995483E1
1.335638962E1,1.692205811E1,-3.071017456E1,-2.532928467E1
1.336637362E1,1.481280518E1,-3.083990479E1,-2.586553955E1
1.337635662E1,1.336482239E1,-3.079040527E1,-2.682144165E1
1.338634062E1,1.246941757E1,-3.060321045E1,-2.726486206E1
1.339632462E1,1.238117599E1,-3.051342773E1,-2.778445435E1
1.340630762E1,1.264024734E1,-3.040811157E1,-2.804904175E1
1.341629162E1,1.287668610E1,-3.025894165E1,-2.771691895E1
1.342627562E1,1.343409348E1,-3.026403809E1,-2.728674316E1
1.343625862E1,1.443343353E1,-3.050198364E1,-2.654598999E1
1.344624262E1,1.559426880E1,-3.054928589E1,-2.605041504E1
1.345622562E1,1.699820709E1,-3.061398315E1,-2.509060669E1
1.346620962E1,1.869686127E1,-3.074679565E1,-2.383569336E1
1.347619362E1,1.869686127E1,-3.074679565E1,-2.383569336E1
1.348617662E1,2.053178024E1,-3.070718384E1,-2.229388428E1
1.349616062E1,2.244316101E1,-3.049224854E1,-2.079452515E1
1.350614462E1,2.450922012E1,-3.003768921E1,-1.896221924E1
1.351612763E1,2.669321442E1,-2.948687744E1,-1.708328247E1
1.352611162E1,2.887533569E1,-2.827383423E1,-1.496023560E1
1.353609463E1,3.122467422E1,-2.675299072E1,-1.327944946E1
1.354607862E1,3.332801819E1,-2.436608887E1,-1.094580078E1
1.355606263E1,3.547832489E1,-2.139633179E1,-9.063354492E0
1.356604562E1,3.725734329E1,-1.771459961E1,-7.536651611E0
1.357602975E1,3.854324341E1,-1.364233398E1,-7.282592773E0
1.358601375E1,3.910836411E1,-9.570617676E0,-8.138305664E0
1.359599675E1,3.931351089E1,-5.465850830E0,-1.012985229E1
1.360598075E1,3.864439011E1,-1.796783447E0,-1.240466309E1
1.361596475E1,3.789290237E1,1.344390869E0,-1.498114014E1
1.362594775E1,3.693127441E1,3.935852051E0,-1.696975708E1
1.363593175E1,3.621062469E1,5.815521240E0,-1.775125122E1
1.364591475E1,3.599688339E1,7.235961914E0,-1.802230835E1
1.365589875E1,3.603299713E1,8.124511719E0,-1.757391357E1
1.366588275E1,3.623332214E1,8.501892090E0,-1.704144287E1
1.367586575E1,3.633918762E1,8.296966553E0,-1.676345825E1
1.368584975E1,3.642817688E1,7.791961670E0,-1.684860229E1
1.369583375E1,3.620749664E1,6.943634033E0,-1.718286133E1
1.370581675E1,3.614629745E1,5.653991699E0,-1.784698486E1
1.371580075E1,3.607093811E1,4.053833008E0,-1.829135132E1
1.372578475E1,3.616442108E1,2.327941895E0,-1.876760864E1
1.373576775E1,3.622732544E1,2.878417969E-1,-1.912380981E1
1.374575175E1,3.613755035E1,-2.020660400E0,-1.957034302E1
1.375573475E1,3.613755035E1,-2.020660400E0,-1.957034302E1
1.376571875E1,3.603934479E1,-4.543395996E0,-1.965322876E1
1.377570275E1,3.586340714E1,-7.356170654E0,-1.967044067E1
1.378568575E1,3.542741013E1,-1.029290771E1,-1.944137573E1
1.379566975E1,3.484120178E1,-1.335995483E1,-1.938302612E1
1.380565375E1,3.376464462E1,-1.641729736E1,-1.930874634E1
1.381563675E1,3.256348419E1,-1.945236206E1,-1.896359253E1
1.382562075E1,3.110762405E1,-2.226791382E1,-1.871813965E1
1.383560375E1,2.933334732E1,-2.490573120E1,-1.880969238E1
1.384558775E1,2.727159882E1,-2.721936035E1,-1.898400879E1
1.385557175E1,2.459763336E1,-2.910058594E1,-1.993914795E1
1.386555475E1,2.187437057E1,-3.053414917E1,-2.081723022E1
1.387553875E1,1.862460709E1,-3.172314453E1,-2.225076294E1
1.388552275E1,1.566181946E1,-3.218655396E1,-2.344067383E1
1.389550575E1,1.318123627E1,-3.225885010E1,-2.474984741E1
1.390548975E1,1.157677460E1,-3.208737183E1,-2.576953125E1
1.391547375E1,1.103533554E1,-3.166629028E1,-2.689511108E1
1.392545675E1,1.124974060E1,-3.100793457E1,-2.762246704E1
