"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.094547708E0,5.449088562E1,-6.503376160E0,1.136137390E1
2.104531708E0,4.436369522E1,-7.248077545E0,7.549850006E0
2.114515708E0,3.719839554E1,-8.379873962E0,3.743714905E0
2.124498708E0,3.164015396E1,-9.001980286E0,1.998344421E0
2.134482708E0,2.663695816E1,-9.073232117E0,1.720222778E0
2.144466708E0,2.262829422E1,-9.298513641E0,2.233655090E0
2.154450708E0,1.935999069E1,-9.493258667E0,3.137026520E0
2.164433708E0,1.669717804E1,-9.609566803E0,4.277953949E0
2.174417708E0,1.436397995E1,-9.697284393E0,5.002896423E0
2.184401708E0,1.254526199E1,-9.562564545E0,5.084925842E0
2.194385708E0,1.096335159E1,-9.053473206E0,4.371659088E0
2.204369708E0,9.315278778E0,-8.287815399E0,3.102448425E0
2.214352708E0,7.746091919E0,-7.464677124E0,1.675166473E0
2.224336708E0,6.201304321E0,-6.557114410E0,4.981640625E-1
2.234320708E0,4.791086884E0,-5.506149902E0,-3.129991150E-1
2.244304708E0,3.701951752E0,-4.391417999E0,-9.559121704E-1
2.254287708E0,2.666854248E0,-3.367846527E0,-1.525178375E0
2.264271708E0,1.546434174E0,-2.413580933E0,-1.867815857E0
2.274255708E0,3.800596619E-1,-1.538800049E0,-2.059567108E0
2.284239708E0,-8.812174988E-1,-8.572673035E-1,-2.270029449E0
2.294222708E0,-2.099384308E0,-3.421884155E-1,-2.334096222E0
2.304206708E0,-3.262615356E0,-3.143463135E-3,-2.259401550E0
2.314190708E0,-4.287683716E0,2.580633545E-1,-1.987417145E0
2.324174708E0,-5.075495453E0,5.393284607E-1,-1.380429382E0
2.334158708E0,-5.733227692E0,8.996292114E-1,-5.939648438E-1
2.344141708E0,-6.318211212E0,1.428928528E0,4.025129700E-1
2.354125708E0,-7.012317810E0,1.922452240E0,1.485211487E0
2.364109708E0,-7.868836670E0,2.028132477E0,2.155367889E0
2.374093708E0,-8.680299225E0,2.014959869E0,2.612666931E0
2.384076708E0,-9.354796600E0,2.051184540E0,2.905607758E0
2.394060708E0,-9.892179108E0,2.066153412E0,3.264561310E0
2.404044708E0,-1.022628433E1,1.932780762E0,3.339405670E0
2.414028708E0,-1.023376877E1,1.810185699E0,3.344345398E0
2.424012708E0,-1.031909134E1,1.403930511E0,3.368145905E0
2.433995708E0,-1.028930328E1,4.555027771E-1,3.292104034E0
2.443979708E0,-9.382489014E0,-5.319937134E-1,3.359763336E0
2.453963708E0,-8.134833527E0,-1.705553284E0,3.562142487E0
2.463947708E0,-6.659501495E0,-3.095712433E0,3.677552490E0
2.473930708E0,-4.947212219E0,-4.654570770E0,3.406915283E0
2.483914708E0,-2.956801300E0,-6.513854370E0,2.647544403E0
2.493898708E0,-3.806584167E-1,-8.052804108E0,1.570534058E0
2.503882708E0,2.716101837E0,-9.207053833E0,-3.906875610E-2
2.513865708E0,5.768404541E0,-9.910740509E0,-1.833088074E0
2.523849708E0,8.172405396E0,-1.067954178E1,-3.787274323E0
2.533833708E0,9.513766022E0,-1.133038834E1,-4.988675995E0
2.543817708E0,1.091155930E1,-1.227776825E1,-4.961282959E0
2.553801708E0,1.409424088E1,-1.541569290E1,-5.673651581E0
2.563784708E0,1.736299347E1,-1.789768158E1,-4.592749329E0
2.573768708E0,2.170725952E1,-1.927556625E1,-2.421963501E0
2.583752708E0,2.863395538E1,-1.934696777E1,8.442443848E-1
2.593736708E0,3.887640610E1,-1.635888153E1,4.779560852E0
2.603719708E0,4.705644562E1,-6.994953918E0,9.126371613E0
2.613703708E0,5.031337280E1,-1.378184052E0,1.172107590E1
2.623687708E0,4.874583252E1,-6.320456543E0,1.093176727E1
2.633671708E0,4.331407791E1,-1.340642120E1,9.116342468E0
2.643655708E0,3.984085052E1,-1.805650131E1,6.783144379E0
2.653638708E0,3.534824295E1,-1.677561493E1,4.641996918E0
2.663622708E0,2.851240814E1,-1.136960678E1,3.551514587E0
2.673606708E0,2.693678467E1,-1.098101486E1,1.999841309E0
2.683590708E0,2.506851974E1,-1.099284027E1,2.336341553E0
2.693573708E0,2.098635864E1,-1.049392776E1,3.566932526E0
2.703557708E0,1.727347961E1,-1.085662354E1,4.220473480E0
2.713541708E0,1.453103256E1,-1.128503265E1,4.390220490E0
2.723525708E0,1.270393204E1,-1.114357681E1,4.340224457E0
2.733508708E0,1.169173691E1,-1.092398346E1,3.808979187E0
2.743492708E0,1.117680771E1,-1.028361511E1,3.144061890E0
2.753476708E0,1.071247330E1,-9.248517609E0,2.323618011E0
2.763460708E0,9.927355957E0,-8.174800415E0,1.237776031E0
2.773444708E0,8.594826965E0,-7.154372406E0,7.244934082E-2
2.783427708E0,7.095095673E0,-6.238876190E0,-7.774832153E-1
2.793411708E0,5.926475830E0,-5.403762817E0,-1.430425415E0
2.803395708E0,4.877906342E0,-4.460873566E0,-1.828298035E0
2.813379708E0,3.560046844E0,-3.533102875E0,-1.813179474E0
2.823362708E0,2.204316101E0,-2.814147949E0,-1.328038330E0
2.833346708E0,9.830058289E-1,-2.292033691E0,-6.210585022E-1
2.843330708E0,-2.032772827E-1,-2.023192749E0,9.924362183E-2
2.853314708E0,-1.492995300E0,-1.799258423E0,4.442761230E-1
2.863297708E0,-2.666405182E0,-1.230740662E0,5.134323120E-1
2.873281708E0,-3.588038635E0,-6.819818115E-1,5.884263611E-1
2.883265708E0,-4.736600189E0,-6.156697083E-1,9.770182800E-1
2.893249708E0,-5.567372589E0,-1.966909790E-1,1.685944061E0
2.903233708E0,-6.410718842E0,3.421884155E-1,2.397713928E0
2.913216708E0,-7.698790283E0,7.601193237E-1,2.839595032E0
2.923200708E0,-9.282047882E0,1.118474121E0,2.997816010E0
2.933184708E0,-1.111887817E1,1.371897125E0,2.872676239E0
2.943168708E0,-1.257385254E1,1.762884064E0,2.619702301E0
2.953151708E0,-1.320688614E1,2.177821198E0,2.510728912E0
2.963135708E0,-1.256546997E1,2.114652557E0,2.341730347E0
2.973119708E0,-1.175580368E1,2.131717072E0,2.842439117E0
2.983103708E0,-1.038734940E1,1.853146362E0,3.052901459E0
2.993087708E0,-8.796307983E0,8.572673035E-1,2.476450195E0
3.003070708E0,-7.210655365E0,2.573149109E-1,2.109263763E0
3.013054708E0,-5.776787109E0,-3.917353821E-1,1.688039703E0
3.023038708E0,-4.375251617E0,-1.472188568E0,1.073866882E0
3.033022708E0,-2.968177643E0,-2.675536194E0,1.044827271E-1
3.043005708E0,-1.664388885E0,-3.897744598E0,-9.888436890E-1
3.052989708E0,-5.674699402E-1,-5.501359863E0,-1.857187958E0
3.062973708E0,4.195774841E-1,-7.345075836E0,-2.344724121E0
3.072957708E0,1.662442932E0,-9.110354919E0,-2.185455322E0
3.082940708E0,3.774101715E0,-1.107472000E1,-1.887275391E0
3.092924708E0,6.552174683E0,-1.347887054E1,-2.501747589E0
3.102908708E0,9.756261749E0,-1.565190170E1,-3.814667358E0
3.112892708E0,1.313907715E1,-1.778316971E1,-4.904401245E0
3.122876708E0,1.697395248E1,-1.957943436E1,-5.143603821E0
3.132859708E0,2.201052887E1,-2.029943710E1,-3.847748566E0
3.142843708E0,2.651451279E1,-1.997595978E1,-1.304537201E0
3.152827708E0,3.323613510E1,-1.728365845E1,2.591710510E0
3.162811708E0,4.411176910E1,-1.044258453E1,7.862100677E0
3.172794708E0,5.170038849E1,-3.707490234E0,1.388662262E1
3.182778708E0,4.811624176E1,-4.985831909E0,1.714819016E1
3.192762708E0,3.851805130E1,-8.757538605E0,1.526420792E1
3.202746708E0,3.257540909E1,-1.143082947E1,9.548044739E0
3.212730708E0,2.991259644E1,-1.202868622E1,4.495601349E0
3.222713708E0,2.826946335E1,-1.176927567E1,1.139430542E0
3.232697708E0,2.687346634E1,-1.065379532E1,-7.207511902E-1
3.242681708E0,2.484802826E1,-8.423583069E0,-6.541397095E-2
3.252665708E0,2.362402359E1,-8.915759583E0,2.974314880E-1
3.262648708E0,2.160891403E1,-9.312883759E0,1.665736084E0
3.272632708E0,1.824166626E1,-9.033265228E0,3.326682129E0
3.282616708E0,1.555669968E1,-1.016700760E1,3.561244354E0
3.292600708E0,1.440978470E1,-1.097427887E1,3.216810608E0
