"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.767204708E0,1.186436176E0,5.910516381E-1,-6.482034206E0
2.777188708E0,9.877202511E-1,4.819564521E-1,-6.499748707E0
2.787171708E0,7.625163794E-1,3.976892233E-1,-6.495365143E0
2.797155708E0,5.309154987E-1,3.074173629E-1,-6.482288361E0
2.807139708E0,3.187816441E-1,1.908087432E-1,-6.429241657E0
2.817123708E0,1.614918113E-1,-1.979565015E-3,-6.327225208E0
2.827106708E0,1.030511409E-1,-2.534860969E-1,-6.195161819E0
2.837090708E0,1.566949785E-1,-5.416775346E-1,-6.045788288E0
2.847074708E0,2.467223406E-1,-8.836652040E-1,-5.851665497E0
2.857058708E0,3.004750609E-1,-1.309606433E0,-5.645738125E0
2.867041708E0,2.885417044E-1,-1.773993015E0,-5.443223953E0
2.877025708E0,3.001476228E-1,-2.285416603E0,-5.154244900E0
2.887009708E0,3.671908379E-1,-2.755454063E0,-4.821724892E0
2.896993708E0,4.779613018E-1,-3.105309248E0,-4.447765827E0
2.906977708E0,5.829178095E-1,-3.184945345E0,-3.945405006E0
2.916960708E0,6.477686167E-1,-2.861925840E0,-3.241416931E0
2.926944708E0,6.018522382E-1,-2.110490799E0,-2.266828537E0
2.936928708E0,4.409441650E-1,-1.072353601E0,-1.065562367E0
2.946912708E0,2.330740690E-1,-3.144965321E-2,2.464074194E-1
2.956895708E0,5.566927791E-2,7.364157438E-1,1.478347182E0
2.966879708E0,6.312115584E-3,1.149788976E0,2.544272661E0
2.976863708E0,8.076059818E-2,1.259840250E0,3.448942900E0
2.986847708E0,1.692252159E-1,1.021087050E0,4.174159527E0
2.996831708E0,2.655413747E-1,6.488165259E-1,4.727067471E0
3.006814708E0,4.140866399E-1,2.824047208E-1,5.195775986E0
3.016798708E0,5.575619340E-1,5.371250957E-2,5.649415970E0
3.026782708E0,6.035744548E-1,4.712171853E-2,6.109030247E0
3.036766708E0,4.922617674E-1,2.734006941E-1,6.609236717E0
3.046749708E0,2.279385030E-1,8.060960174E-1,7.194601536E0
3.056733708E0,-1.873166859E-1,1.549743056E0,7.891047955E0
3.066717708E0,-6.743457317E-1,2.177866697E0,8.592836380E0
3.076701708E0,-1.092419982E0,2.500037193E0,9.183501244E0
3.086684708E0,-1.448113918E0,2.399725914E0,9.644326210E0
3.096668708E0,-1.852721095E0,1.599357963E0,9.871943474E0
3.106652708E0,-2.276353598E0,-1.265453100E-1,9.737958908E0
3.116636708E0,-2.575245142E0,-2.220312595E0,9.353337288E0
3.126620708E0,-2.608793497E0,-3.889776230E0,8.811095238E0
3.136603708E0,-2.332395315E0,-4.511160374E0,8.251523018E0
3.146587708E0,-1.913493752E0,-3.588183403E0,7.510649681E0
3.156571708E0,-1.634145498E0,-1.091087937E0,6.114071369E0
