"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.495624583E0,-4.848074913E-1,9.411080182E-2,-1.533656567E-1
3.505607583E0,-3.599252105E-1,7.003343105E-2,-7.511878759E-2
3.515591583E0,-2.459361106E-1,6.972716004E-2,-3.927911818E-2
3.525575583E0,-1.641142219E-1,6.460057199E-2,-2.045056783E-2
3.535558583E0,-1.157818437E-1,2.290901542E-2,-1.900763437E-2
3.545542583E0,-1.333355308E-1,-4.637737945E-2,-6.078544259E-2
3.555525583E0,-2.198229730E-1,-5.756132305E-2,-1.188409403E-1
3.565509583E0,-3.671687543E-1,-7.306675427E-3,-1.937956065E-1
3.575493583E0,-5.210874081E-1,1.067441478E-1,-2.714486718E-1
3.585476583E0,-6.134591699E-1,2.033348829E-1,-3.299221098E-1
3.595460583E0,-6.597588062E-1,3.000856042E-1,-3.887194395E-1
3.605443583E0,-7.024729848E-1,3.397597969E-1,-3.857809007E-1
3.615427583E0,-7.714025378E-1,3.476018012E-1,-3.142093122E-1
3.625411583E0,-8.544121981E-1,4.395828545E-1,-2.411265820E-1
3.635394583E0,-9.635043144E-1,5.883708000E-1,-9.803850204E-2
3.645378583E0,-1.062959790E0,7.961644530E-1,6.660717726E-2
3.655361583E0,-1.105101347E0,1.023707509E0,1.706527621E-1
3.665345583E0,-1.063666344E0,1.239251018E0,1.923141181E-1
3.675329583E0,-9.694316983E-1,1.373391151E0,1.503092498E-1
3.685312583E0,-8.612626195E-1,1.353754044E0,5.747383833E-2
3.695296583E0,-7.165706158E-1,1.235197067E0,-5.482603237E-2
3.705279583E0,-5.171589851E-1,1.080926061E0,-1.456856281E-1
3.715263583E0,-2.733953893E-1,8.685316443E-1,-2.077598870E-1
3.725247583E0,-8.598661423E-2,6.532217264E-1,-2.296074033E-1
3.735230583E0,-7.267749310E-2,5.474436283E-1,-1.612835079E-1
3.745214583E0,-2.553562224E-1,5.095500350E-1,-5.771743879E-2
3.755197583E0,-6.225131750E-1,5.157137513E-1,1.251006126E-2
3.765181583E0,-1.073195696E0,4.625653327E-1,6.824868917E-2
3.775165583E0,-1.433678985E0,3.558009267E-1,1.039847583E-1
3.785148583E0,-1.609598875E0,2.717145383E-1,1.571068317E-1
3.795132583E0,-1.629158258E0,2.161929905E-1,2.390029579E-1
3.805115583E0,-1.654597044E0,1.288386434E-1,2.936683297E-1
3.815099583E0,-1.779620171E0,-7.732164115E-2,2.966967523E-1
3.825083583E0,-1.998313308E0,-1.945896745E-1,1.875045002E-1
